pt1_cam1_X,pt1_cam1_Y
1441.730000,630.170000
1441.710000,630.130000
1441.560000,630.080000
1440.900000,630.260000
1440.090000,630.390000
1439.120000,630.790000
1438.200000,630.970000
1437.220000,631.240000
1436.070000,631.870000
1435.060000,632.350000
1434.050000,633.010000
1442.363454,630.400891
1442.740000,629.700000
1443.080000,629.690000
1443.010000,629.730000
1442.640000,629.930000
1441.960000,630.010000
1441.240000,630.140000
1441.260000,630.110000
1441.260000,630.150000
1441.270000,630.170000
1441.260000,630.070000
1441.250000,630.070000
1441.230000,630.050000
1441.330000,630.090000
1441.270000,630.010000
1441.310000,630.060000
1441.300000,630.060000
1441.250000,630.060000
1441.250000,630.050000
1441.180000,630.070000
1441.200000,630.070000
1441.230000,630.050000
1441.200000,630.020000
1441.190000,630.080000
1441.230000,630.020000
1441.210000,629.990000
1441.210000,630.010000
1441.220000,630.020000
1441.230000,630.060000
1441.220000,630.050000
1441.220000,630.040000
1441.160000,630.070000
1441.180000,630.070000
1441.190000,630.090000
1441.190000,630.070000
1441.170000,630.070000
1441.150000,630.040000
1441.260000,630.050000
1441.170000,630.060000
1441.140000,630.060000
1441.140000,630.070000
1441.160000,630.090000
1441.170000,630.090000
1441.220000,630.030000
1441.170000,630.090000
1441.200000,630.080000
1441.180000,630.070000
1441.190000,630.090000
1441.190000,630.100000
1441.200000,630.080000
1441.190000,630.090000
1441.160000,630.080000
1441.160000,630.080000
1441.150000,630.060000
1441.140000,630.080000
1441.150000,630.090000
1441.160000,630.080000
1441.180000,630.120000
1441.190000,630.050000
1441.180000,630.020000
1441.170000,630.030000
1441.180000,630.040000
1441.160000,630.060000
1441.160000,630.050000
1441.180000,630.070000
1441.170000,630.070000
1441.180000,630.090000
1441.170000,630.100000
1441.240000,630.040000
1441.160000,630.090000
1441.150000,630.080000
1441.180000,630.060000
1441.160000,630.100000
1441.130000,630.110000
1441.140000,630.110000
1441.140000,630.090000
1441.140000,630.100000
1441.140000,630.060000
1441.150000,630.080000
1441.140000,630.160000
1441.140000,630.130000
1441.130000,630.110000
1441.160000,630.030000
1441.160000,630.020000
1441.170000,630.020000
1441.160000,630.000000
1441.150000,629.980000
1441.230000,630.040000
1441.180000,630.020000
1441.170000,630.010000
1441.180000,630.010000
1441.200000,630.030000
1441.170000,630.030000
1441.140000,630.100000
1441.160000,630.110000
1441.160000,630.120000
1441.140000,630.110000
1441.160000,630.070000
1441.160000,630.130000
1441.160000,630.080000
1441.150000,630.070000
1441.160000,630.070000
1441.160000,630.090000
1441.180000,630.080000
1441.170000,630.050000
1441.110000,630.070000
1441.110000,630.070000
1441.170000,630.030000
1441.120000,630.060000
1441.180000,630.020000
1441.190000,630.020000
1441.200000,630.030000
1441.190000,630.040000
1441.190000,630.050000
1441.190000,630.040000
1441.200000,630.060000
1441.130000,630.050000
1441.140000,630.030000
1441.140000,630.070000
1441.150000,630.070000
1441.170000,630.050000
1441.150000,630.050000
1441.200000,630.060000
1441.160000,630.010000
1441.160000,629.990000
1441.190000,630.020000
1441.190000,630.020000
1441.170000,630.010000
1441.150000,629.990000
1441.200000,630.030000
1441.120000,629.970000
1441.190000,629.990000
1441.170000,629.970000
1441.180000,629.980000
1441.140000,629.990000
1441.270000,630.020000
1441.180000,630.030000
1441.250000,629.940000
1441.120000,630.060000
1441.100000,630.060000
1441.110000,630.050000
1441.170000,629.920000
1441.050000,630.010000
1441.200000,629.960000
1441.090000,630.070000
1441.080000,630.070000
1441.090000,630.060000
1441.080000,630.050000
1441.070000,630.020000
1441.060000,630.000000
1441.060000,630.010000
1441.060000,630.010000
1441.080000,630.060000
1441.120000,630.090000
1441.150000,630.100000
1441.140000,630.100000
1441.210000,630.000000
1441.120000,630.070000
