pt1_cam1_X,pt1_cam1_Y
1381.900000,622.940000
1381.870000,623.770000
1381.810000,624.650000
1381.500000,625.590000
1380.950000,626.830000
1380.020000,628.170000
1379.140000,629.950000
1377.840000,632.160000
1376.580000,634.210000
1375.030000,636.800000
1374.080000,639.380000
1373.520000,641.970000
1372.960000,644.690000
1371.620000,646.620000
1373.836139,644.610497
1374.460000,643.390000
1374.630000,642.610000
1374.670000,642.570000
1374.540000,642.610000
1373.750000,643.420000
1373.260000,644.250000
1373.350000,645.100000
1373.520000,646.010000
1374.040000,646.890000
1374.170000,647.830000
1374.270000,648.710000
1372.413730,647.969613
1371.240000,648.340000
1371.920000,648.700000
1372.460000,647.970000
1372.820000,647.430000
1372.770000,647.440000
1369.568911,647.969613
1370.870000,648.170000
1373.836139,646.290055
1375.780000,645.810000
1372.413730,647.969613
1371.860000,648.130000
1371.390000,648.620000
1370.960000,648.580000
1370.800000,648.310000
1371.040000,646.750000
1371.120000,645.040000
1371.290000,643.720000
1371.120000,644.260000
1370.890000,645.460000
1370.470000,646.760000
1370.140000,648.170000
1369.850000,648.700000
1369.770000,647.470000
1370.050000,646.500000
1370.220000,645.440000
1369.850000,644.180000
1369.670000,644.610000
1369.100000,645.960000
1369.030000,647.290000
1368.830000,648.760000
1368.290000,649.210000
1368.340000,648.120000
1368.730000,647.010000
1368.180000,646.190000
1367.800000,645.330000
1367.720000,644.440000
1368.020000,644.410000
1369.568911,646.290055
1369.560000,647.640000
1369.540000,648.680000
1369.570000,648.990000
1369.200000,648.640000
1368.680000,647.730000
1368.480000,646.940000
1368.570000,646.240000
1368.520000,646.180000
1367.930000,646.050000
1367.550000,646.140000
1367.460000,646.120000
1367.320000,646.160000
1367.100000,646.140000
1366.740000,645.840000
1366.640000,644.440000
1366.590000,642.660000
1366.880000,640.700000
1366.670000,638.870000
1366.320000,637.160000
1365.860000,635.910000
1365.320000,635.210000
1365.400000,634.190000
1365.600000,632.890000
1365.910000,631.370000
1365.970000,629.470000
1365.970000,627.620000
1365.950000,626.300000
1365.780000,626.110000
1365.450000,626.560000
1364.990000,627.260000
1364.840000,628.100000
1364.630000,628.960000
1364.060000,629.950000
1363.910000,631.030000
1363.970000,632.360000
1364.120000,635.160000
1364.200000,638.310000
1364.070000,640.810000
1364.030000,641.930000
1364.040000,642.410000
1364.150000,642.430000
1364.160000,642.240000
1364.130000,641.850000
1364.080000,641.850000
1363.990000,641.840000
1364.000000,641.840000
1364.020000,641.830000
1363.980000,641.810000
1363.990000,641.820000
1364.030000,641.850000
1363.990000,641.840000
1363.990000,641.850000
1363.980000,641.870000
1364.000000,641.910000
1363.990000,641.850000
1364.010000,641.860000
1364.000000,641.860000
1363.880000,641.850000
1363.750000,641.660000
1363.710000,641.620000
1363.780000,641.560000
1363.240000,641.540000
1362.120000,641.640000
1360.890000,641.770000
1360.010000,642.000000
1358.870000,642.120000
1357.950000,641.830000
1357.540000,641.580000
1357.530000,641.020000
1357.060000,641.170000
1357.100000,641.250000
1357.020000,641.240000
1357.010000,641.180000
1357.050000,641.180000
1357.050000,641.330000
1357.030000,641.320000
1357.150000,641.250000
1357.160000,641.300000
1357.480000,641.390000
1357.870000,641.640000
1358.060000,642.280000
1358.340000,643.120000
1359.670000,644.120000
1360.780000,645.110000
1360.330000,646.030000
1359.880000,646.680000
1360.100000,646.070000
1360.330000,645.290000
1360.000000,644.700000
1360.030000,644.070000
1360.100000,644.170000
1360.010000,644.390000
1360.160000,645.030000
1360.120000,645.690000
1360.020000,645.460000
1359.980000,644.850000
1360.010000,644.220000
1359.980000,644.310000
1360.070000,644.400000
1360.090000,644.460000
1360.020000,645.050000
1359.950000,645.330000
1359.920000,645.090000
1359.900000,644.750000
1359.940000,644.200000
1359.960000,644.250000
