pt1_cam1_X,pt1_cam1_Y
1183.380000,630.170000
1184.070000,631.100000
1183.860000,631.340000
1183.190000,631.320000
1183.170000,630.990000
1183.140000,631.020000
1183.390000,631.280000
1183.650000,631.380000
1183.640000,631.420000
1183.880000,630.890000
1184.080000,630.680000
1184.250000,631.260000
1183.940000,631.790000
1183.730000,632.080000
1183.360000,632.450000
1182.780000,632.660000
1182.010000,632.100000
1181.630000,631.400000
1181.440000,630.870000
1181.370000,630.690000
1181.520000,630.900000
1181.750000,631.040000
1181.660000,630.940000
1181.570000,630.820000
1181.220000,631.000000
1180.690000,631.290000
1179.840000,631.770000
1179.340000,631.790000
1179.710000,631.480000
1179.740000,631.270000
1179.590000,631.440000
1179.070000,631.860000
1178.930000,631.860000
1178.840000,631.310000
1178.620000,630.720000
1177.600000,629.900000
1176.740000,628.770000
1176.610000,627.710000
1176.770000,627.000000
1176.900000,626.760000
1176.180000,626.340000
1175.130000,625.690000
1174.660000,624.880000
1174.440000,624.070000
1174.210000,623.400000
1173.990000,623.110000
1173.700000,623.400000
1173.330000,623.610000
1173.290000,623.370000
1173.250000,622.720000
1173.030000,622.660000
1172.820000,622.540000
1172.610000,622.500000
1172.240000,622.310000
1172.430000,622.600000
1172.540000,622.950000
1172.830000,623.380000
1172.900000,623.820000
1172.950000,623.950000
1172.760000,623.810000
1172.650000,623.860000
1172.460000,623.840000
1172.260000,623.930000
1172.310000,623.910000
1172.310000,623.840000
1172.290000,623.790000
1172.610000,623.870000
1172.750000,623.940000
1172.490000,623.870000
1172.170000,623.960000
1172.490000,623.850000
1172.700000,623.960000
1172.710000,623.910000
1172.500000,623.940000
1172.470000,623.960000
1172.290000,624.000000
1172.260000,624.020000
1172.220000,624.070000
1172.190000,623.960000
1172.020000,623.920000
1171.630000,624.180000
1171.010000,624.560000
1170.840000,625.060000
1170.330000,625.750000
1169.640000,626.510000
1168.730000,627.900000
1168.320000,629.950000
1167.950000,632.510000
1167.450000,635.830000
1167.670000,638.570000
1167.800000,639.440000
1167.320000,639.370000
1167.220000,639.140000
1167.080000,639.330000
1167.050000,639.510000
1167.100000,639.720000
1167.070000,639.200000
1167.140000,639.060000
1167.250000,639.450000
1167.100000,639.730000
1166.960000,639.360000
1166.730000,639.130000
1166.650000,639.680000
1166.680000,639.980000
1166.610000,639.770000
1166.620000,639.630000
1166.600000,639.480000
1166.490000,639.560000
1166.200000,639.640000
1166.080000,639.450000
1166.020000,639.380000
1166.020000,639.640000
1165.890000,640.110000
1165.610000,640.470000
1165.160000,640.750000
1165.450000,641.760000
1166.970000,642.970000
1167.010000,642.050000
1167.070000,639.390000
1167.370000,636.010000
1167.920000,633.160000
1167.950000,632.000000
1167.990000,631.610000
1167.790000,631.600000
1167.420000,631.960000
1167.040000,632.250000
1167.170000,632.780000
1167.280000,633.010000
1167.290000,633.120000
1167.090000,632.900000
1167.140000,632.660000
1167.350000,631.990000
1167.340000,631.280000
1166.980000,631.490000
1166.600000,631.900000
1166.180000,632.170000
1166.030000,632.710000
1165.990000,633.070000
1165.930000,633.100000
1165.950000,632.910000
1165.390000,632.860000
1165.100000,632.780000
1165.270000,632.610000
1165.240000,632.310000
1164.970000,632.450000
1164.590000,632.700000
1163.880000,633.070000
1163.650000,632.900000
1163.650000,632.960000
1163.680000,633.130000
1163.710000,633.210000
1163.770000,633.510000
1163.440000,634.090000
1162.980000,634.790000
1162.650000,634.760000
1162.230000,634.410000
1162.240000,632.930000
1162.560000,631.500000
1162.860000,629.860000
1162.430000,628.720000
1161.870000,627.860000
1161.580000,627.310000
1161.730000,626.650000
1162.190000,625.910000
1161.970000,625.330000
1161.760000,625.490000
1161.750000,626.460000
1161.640000,627.250000
1161.560000,628.120000
1161.640000,629.050000
1161.640000,630.160000
1161.390000,631.100000
1161.080000,631.340000
1160.930000,631.420000
1160.710000,631.920000
1160.620000,632.860000
1160.390000,633.950000
1160.070000,634.910000
1159.640000,635.710000
1159.440000,636.490000
1159.460000,636.690000
1159.690000,636.600000
1159.840000,636.540000
1159.810000,636.130000
1159.780000,636.170000
1159.280000,636.310000
1159.150000,636.360000
1159.140000,636.240000
1159.000000,636.380000
1159.030000,636.540000
1159.080000,636.770000
1158.940000,636.830000
1158.950000,636.720000
1158.910000,636.650000
1158.860000,636.510000
1158.640000,636.210000
1158.000000,636.350000
1157.940000,636.410000
1157.870000,636.280000
1157.560000,636.410000
1157.380000,636.300000
1157.360000,636.320000
1157.150000,636.220000
1156.820000,636.240000
1156.370000,636.180000
1156.040000,636.320000
1155.800000,635.950000
1155.710000,635.210000
1156.030000,634.190000
1156.100000,633.530000
1156.110000,633.470000
1156.100000,633.220000
1155.890000,632.970000
1155.730000,632.780000
1155.820000,632.890000
1155.810000,632.770000
1155.810000,632.730000
1155.710000,632.730000
1155.670000,632.710000
1155.660000,632.790000
1155.650000,632.730000
1155.330000,632.720000
1155.140000,632.690000
1155.140000,632.730000
1155.180000,632.750000
1154.880000,632.600000
1154.580000,632.250000
1154.310000,632.440000
1154.330000,632.750000
1154.380000,632.780000
1154.340000,632.730000
1154.280000,632.680000
1154.200000,632.790000
1154.010000,632.760000
1153.480000,633.810000
1152.570000,635.500000
1152.190000,636.260000
1152.100000,636.600000
1152.210000,636.560000
1152.170000,636.580000
1152.420000,636.340000
1153.060000,636.160000
1153.460000,636.170000
1153.540000,636.140000
1153.460000,636.120000
1153.060000,636.160000
1152.530000,636.480000
1152.380000,636.840000
1152.340000,636.800000
1152.180000,636.940000
1152.180000,637.070000
1151.930000,637.340000
1152.020000,637.640000
1152.010000,637.450000
1152.080000,637.110000
1152.170000,637.370000
1151.940000,637.870000
1151.190000,638.350000
1150.730000,638.390000
1150.670000,637.820000
1150.950000,637.150000
1150.970000,637.370000
1150.660000,637.440000
1150.170000,637.820000
1150.090000,637.870000
1150.080000,638.000000
1150.030000,637.890000
1149.770000,637.930000
1149.040000,638.100000
1148.830000,638.120000
1148.940000,638.090000
1148.590000,638.010000
1148.360000,638.000000
1148.330000,637.730000
1148.070000,637.680000
1147.580000,637.530000
1146.900000,637.560000
1146.310000,637.870000
1146.340000,637.470000
1146.570000,636.870000
1146.660000,636.240000
1146.160000,636.250000
1145.530000,636.270000
1145.280000,636.160000
1145.370000,636.060000
1145.280000,635.960000
1145.190000,636.260000
1145.000000,636.760000
1144.900000,637.590000
1144.790000,637.650000
1145.050000,637.340000
1145.430000,637.100000
1145.800000,637.310000
1145.730000,637.470000
1145.660000,637.940000
1145.800000,637.920000
1145.730000,638.030000
1145.830000,638.130000
1145.880000,638.160000
1145.800000,638.200000
1145.880000,638.360000
1145.830000,638.710000
1145.620000,639.110000
1145.280000,639.060000
1145.220000,639.110000
1145.550000,639.110000
1145.600000,639.220000
1145.700000,639.320000
1145.620000,639.210000
1145.540000,639.230000
1145.260000,639.280000
1145.660000,639.400000
1145.640000,639.680000
1145.350000,639.910000
1144.920000,640.400000
1144.940000,640.610000
1144.740000,640.350000
1144.740000,640.200000
1144.610000,640.260000
1144.830000,640.290000
1144.770000,640.250000
1144.180000,640.290000
1143.660000,640.190000
1143.140000,639.940000
1142.770000,639.570000
1142.080000,639.230000
1141.710000,640.000000
1141.300000,640.840000
1140.810000,641.530000
1139.880000,642.240000
1139.830000,642.560000
1140.170000,641.520000
1139.870000,640.470000
1139.880000,639.670000
1139.390000,640.520000
1138.970000,640.830000
1138.660000,640.480000
1138.650000,639.830000
1138.770000,639.650000
1138.610000,640.530000
1138.680000,640.560000
1138.530000,640.420000
1138.350000,639.910000
1138.300000,640.180000
1138.140000,640.310000
1137.840000,640.070000
1137.600000,639.950000
1137.250000,640.010000
1137.130000,640.010000
1136.920000,639.910000
1136.860000,639.940000
1136.860000,640.240000
1136.850000,640.480000
1136.610000,640.940000
1136.670000,639.720000
1137.230000,636.870000
1138.670000,633.980000
1141.180000,632.520000
1141.790000,632.470000
1140.920000,632.960000
1139.690000,633.230000
1139.080000,633.320000
1138.750000,633.050000
1138.330000,633.360000
1138.330000,633.870000
1138.280000,634.290000
1138.290000,634.090000
1138.090000,633.320000
1137.990000,633.040000
1138.010000,633.010000
1138.060000,633.030000
1137.840000,633.260000
1137.770000,633.550000
1137.800000,634.100000
1137.740000,634.310000
1137.080000,634.290000
1136.990000,633.990000
1137.050000,633.770000
1136.900000,633.480000
1136.920000,633.090000
1136.930000,633.100000
1136.620000,633.190000
1135.920000,634.010000
1135.420000,634.680000
1135.720000,634.900000
1135.820000,635.010000
1135.600000,635.170000
1135.060000,635.530000
1135.050000,635.570000
1135.020000,635.230000
1134.890000,634.710000
1134.680000,634.530000
1134.400000,634.740000
1134.340000,634.760000
1134.320000,634.520000
1134.100000,633.800000
1134.090000,633.150000
1133.950000,632.400000
1133.980000,631.660000
1134.240000,630.670000
1134.440000,629.490000
1134.620000,628.510000
1134.660000,627.660000
1134.120000,627.340000
1134.060000,627.010000
1134.220000,626.630000
1134.270000,626.110000
1134.050000,626.140000
1133.680000,625.820000
1133.220000,625.690000
1133.430000,625.360000
1133.490000,624.590000
1133.530000,624.260000
1133.270000,624.230000
1132.820000,623.880000
1132.390000,623.510000
1132.040000,623.320000
1131.850000,623.290000
1131.600000,623.260000
1131.490000,623.360000
1131.480000,623.410000
1131.520000,623.320000
1131.580000,623.450000
1131.320000,623.500000
1131.120000,623.580000
1131.220000,623.440000
1131.210000,623.100000
1131.020000,623.080000
1130.890000,622.890000
1130.950000,622.820000
1130.900000,622.960000
1130.590000,622.680000
1130.100000,622.460000
1130.010000,622.440000
1129.950000,622.360000
1129.870000,622.140000
1129.810000,622.270000
1129.770000,622.350000
1129.740000,622.390000
1129.550000,622.840000
1128.710000,623.250000
1127.950000,624.020000
1127.330000,625.270000
1127.180000,626.950000
1127.000000,629.020000
1126.700000,630.880000
1126.100000,632.470000
1125.480000,634.940000
1124.810000,637.500000
1124.230000,639.490000
1123.320000,640.010000
1122.560000,639.390000
1122.920000,639.060000
1123.080000,639.370000
1122.720000,639.690000
1122.510000,639.500000
1122.600000,639.140000
1122.740000,639.070000
1122.660000,639.250000
1122.400000,639.320000
1121.990000,639.160000
1122.130000,639.160000
1122.150000,639.070000
1121.950000,639.140000
1122.050000,639.350000
1121.980000,639.490000
1122.060000,639.460000
1121.890000,639.440000
1121.860000,639.530000
1121.340000,639.660000
1121.070000,639.480000
1121.030000,639.120000
1120.820000,639.320000
1120.420000,639.760000
1120.360000,640.270000
1120.710000,640.790000
1120.640000,640.480000
1120.230000,638.100000
1119.780000,635.590000
1119.920000,633.290000
1120.100000,633.100000
1119.800000,634.100000
1119.840000,634.790000
1120.620000,635.240000
1121.110000,635.690000
1121.200000,635.720000
1121.180000,635.910000
1121.500000,635.920000
1121.810000,635.920000
1121.580000,635.980000
1121.090000,636.150000
1120.860000,635.920000
1120.850000,635.870000
1120.860000,636.070000
1120.680000,636.230000
1120.720000,636.050000
1120.790000,635.950000
1120.790000,635.910000
1120.820000,636.050000
1120.990000,636.120000
1120.870000,636.210000
1120.290000,635.980000
1119.640000,636.210000
1119.110000,636.310000
1119.040000,636.230000
1118.990000,636.430000
1119.120000,636.620000
1118.980000,636.580000
1118.900000,636.280000
1118.770000,635.680000
1118.540000,635.140000
1118.250000,635.190000
1117.940000,635.450000
1117.070000,635.940000
1116.550000,636.020000
1116.350000,635.720000
1116.370000,635.290000
1115.880000,634.860000
1115.300000,634.000000
1115.000000,633.120000
1114.370000,632.510000
1113.560000,631.490000
1113.290000,630.540000
1113.510000,629.870000
1113.260000,629.370000
1112.680000,629.160000
1112.260000,628.720000
1112.220000,627.840000
1111.960000,627.130000
1111.690000,626.710000
1111.240000,626.360000
1111.230000,626.260000
1111.420000,626.160000
1111.690000,625.940000
1111.730000,625.780000
1111.630000,625.620000
1111.210000,625.500000
1110.900000,625.980000
1111.550000,626.190000
1112.120000,626.450000
1112.300000,626.780000
1112.360000,626.990000
1112.180000,627.100000
1111.950000,627.130000
1111.760000,627.350000
1111.700000,627.530000
1111.850000,627.400000
1111.880000,627.180000
1111.870000,627.180000
1111.860000,627.240000
1111.880000,627.220000
1111.930000,627.110000
1111.940000,627.160000
1111.730000,627.210000
1111.290000,627.130000
1110.980000,626.910000
1110.900000,626.830000
1110.880000,627.100000
1110.870000,627.010000
1111.100000,626.830000
1110.910000,626.860000
1110.780000,627.030000
1110.770000,627.090000
1110.530000,627.440000
1109.900000,628.550000
1109.230000,629.910000
1108.940000,631.070000
1108.460000,632.310000
1107.800000,633.590000
1107.320000,634.980000
1106.940000,637.430000
1106.960000,640.890000
1107.070000,643.130000
1107.040000,644.160000
1108.190000,645.150000
1108.230000,645.520000
1107.610000,645.790000
1106.990000,645.360000
1107.420000,645.100000
1107.470000,645.660000
1107.250000,646.000000
1106.940000,645.810000
1106.960000,645.510000
1106.940000,645.110000
1107.010000,645.100000
1106.990000,645.400000
1106.780000,645.530000
1106.760000,645.030000
1106.770000,644.960000
1106.610000,645.130000
1106.040000,645.270000
1105.620000,645.470000
1105.120000,645.930000
1105.120000,645.960000
1105.010000,645.880000
1104.980000,645.930000
1104.790000,646.270000
1105.030000,646.800000
1105.610000,646.860000
1106.330000,645.450000
1106.420000,643.210000
1106.120000,640.820000
1106.170000,638.760000
1106.580000,637.580000
1106.870000,636.420000
1106.630000,635.400000
1106.690000,634.800000
1106.810000,634.330000
1106.500000,633.920000
1106.130000,634.130000
1105.880000,634.800000
1105.610000,635.820000
1105.180000,636.330000
1105.190000,636.430000
1105.330000,636.220000
1105.320000,635.490000
1105.220000,634.870000
1105.120000,634.090000
1105.130000,633.700000
1104.880000,633.690000
1104.770000,634.060000
1104.700000,634.480000
1104.750000,634.970000
1104.370000,635.210000
1104.020000,635.370000
1103.940000,635.340000
1104.380000,634.920000
1104.380000,634.720000
1103.830000,634.450000
1102.920000,634.870000
1102.560000,635.500000
1102.730000,636.370000
1102.570000,637.050000
1102.170000,637.490000
1102.190000,637.460000
1102.150000,637.260000
1101.870000,636.790000
1101.690000,636.230000
1101.560000,635.500000
1101.680000,634.580000
1101.510000,633.380000
1101.340000,632.290000
1101.510000,631.430000
1101.890000,630.960000
1101.540000,630.390000
1101.180000,629.920000
1101.100000,629.240000
1100.970000,628.830000
1100.990000,628.930000
1100.820000,630.440000
1100.140000,632.570000
1099.810000,634.240000
1100.020000,635.180000
1100.030000,635.560000
1099.650000,635.580000
1099.430000,635.600000
1099.210000,635.320000
1098.830000,635.760000
1098.270000,637.630000
1098.000000,638.910000
1097.910000,639.350000
1097.970000,639.070000
1097.810000,638.960000
1097.850000,639.410000
1097.680000,639.760000
1097.900000,639.730000
1097.750000,639.680000
1097.570000,639.580000
1097.350000,639.620000
1097.330000,639.800000
1097.300000,639.630000
1097.140000,639.450000
1097.220000,639.270000
1097.110000,639.280000
1097.150000,639.450000
1097.180000,639.700000
1097.120000,639.940000
1097.000000,639.930000
1097.020000,639.920000
1096.870000,639.820000
1096.790000,639.770000
1096.640000,639.760000
1096.410000,639.840000
1095.990000,639.800000
1095.610000,639.710000
1094.970000,639.580000
1094.340000,639.390000
1093.960000,639.820000
1093.580000,639.860000
1093.390000,638.850000
1093.340000,637.850000
1093.330000,638.030000
1093.410000,638.350000
1093.560000,638.360000
1093.830000,637.520000
1093.800000,637.030000
1093.670000,637.370000
1093.530000,637.650000
1093.090000,637.620000
1093.020000,637.380000
1093.170000,637.140000
1093.010000,637.420000
1092.880000,637.670000
1092.850000,637.290000
1092.890000,636.780000
1092.980000,636.880000
1092.900000,637.240000
1092.580000,637.430000
1092.480000,637.330000
1092.510000,637.220000
1092.730000,637.080000
1092.610000,637.130000
1092.570000,637.100000
1092.410000,637.150000
1091.570000,637.180000
1091.170000,637.190000
1091.290000,637.600000
1090.740000,639.240000
1090.060000,640.330000
1090.030000,640.540000
1090.120000,640.790000
1090.070000,640.630000
1090.000000,639.960000
1090.310000,639.490000
1090.770000,639.860000
1090.750000,640.430000
1090.580000,640.650000
1090.570000,640.400000
1090.890000,640.100000
1090.990000,640.280000
1090.870000,640.410000
1090.720000,640.890000
1090.710000,640.830000
1090.450000,640.640000
1090.250000,640.210000
1090.070000,640.680000
1089.750000,641.220000
1089.240000,641.820000
1089.300000,641.650000
1089.140000,641.480000
1089.110000,641.390000
1089.130000,641.500000
1089.120000,641.740000
1088.760000,641.450000
1088.340000,640.990000
1088.270000,641.020000
1088.250000,640.970000
1088.190000,641.420000
1087.820000,642.300000
1087.400000,642.560000
1087.010000,642.260000
1086.910000,642.080000
1087.010000,642.190000
1087.080000,642.090000
1086.610000,641.650000
1085.770000,641.310000
1085.000000,641.140000
1085.010000,641.050000
1085.110000,640.800000
1084.780000,640.770000
1084.130000,640.740000
1083.890000,640.770000
1083.740000,641.010000
1083.790000,641.000000
1083.890000,640.870000
1083.540000,640.740000
1083.230000,640.810000
1083.100000,640.670000
1083.140000,640.680000
