时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度()
 16:34:35.564,COM11,, 0.072, -0.064, -0.970, -0.183, 0.000, 0.000, 0.033, 0.066, 0.126, -384.944, 10.976, 51.646, 33.02,,,,,,,,,,,,
 16:34:35.575,COM11,, 0.066, -0.063, -0.970, -0.061, 0.122, -0.122, 0.033, 0.066, 0.143, -388.472, 11.466, 65.072, 33.02,,,,,,,,,,,,
 16:34:35.583,COM11,, 0.074, -0.060, -0.965, -0.061, -0.183, -0.183, 0.033, 0.066, 0.154, -391.216, 4.704, 72.030, 32.97,,,,,,,,,,,,
 16:34:35.595,COM11,, 0.071, -0.064, -0.968, -0.122, 0.000, -0.305, 0.033, 0.066, 0.154, -392.392, 5.488, 69.286, 33.03,,,,,,,,,,,,
 16:34:35.604,COM11,, 0.071, -0.064, -0.969, -0.183, 0.000, -0.366, 0.033, 0.066, 0.154, -390.040, 8.036, 75.460, 33.02,,,,,,,,,,,,
 16:34:35.614,COM11,, 0.068, -0.063, -0.966, -0.122, -0.183, -0.244, 0.033, 0.071, 0.154, -387.884, -0.588, 73.794, 33.03,,,,,,,,,,,,
 16:34:35.624,COM11,, 0.067, -0.063, -0.970, -0.183, 0.000, -0.122, 0.033, 0.066, 0.143, -378.966, -2.254, 70.070, 33.00,,,,,,,,,,,,
 16:34:35.634,COM11,, 0.069, -0.063, -0.968, -0.183, 0.061, 0.000, 0.033, 0.066, 0.132, -377.594, 0.392, 78.988, 33.03,,,,,,,,,,,,
 16:34:35.643,COM11,, 0.066, -0.060, -0.967, -0.122, -0.061, 0.000, 0.033, 0.066, 0.121, -381.710, -3.528, 79.086, 33.00,,,,,,,,,,,,
 16:34:35.654,COM11,, 0.068, -0.062, -0.971, -0.122, 0.000, 0.000, 0.033, 0.066, 0.110, -381.906, -2.842, 70.952, 33.03,,,,,,,,,,,,
 16:34:35.664,COM11,, 0.071, -0.062, -0.969, -0.183, 0.061, -0.061, 0.033, 0.060, 0.104, -386.022, -0.098, 68.698, 33.01,,,,,,,,,,,,
 16:34:35.673,COM11,, 0.068, -0.062, -0.969, -0.122, -0.061, -0.122, 0.033, 0.060, 0.093, -384.650, -2.744, 63.700, 33.07,,,,,,,,,,,,
 16:34:35.684,COM11,, 0.072, -0.062, -0.967, -0.122, 0.000, -0.366, 0.033, 0.060, 0.088, -384.356, -0.588, 54.586, 33.00,,,,,,,,,,,,
 16:34:35.694,COM11,, 0.077, -0.063, -0.967, -0.183, 0.061, -0.366, 0.033, 0.060, 0.082, -386.414, 3.234, 52.430, 33.00,,,,,,,,,,,,
 16:34:35.704,COM11,, 0.069, -0.064, -0.969, -0.122, 0.000, -0.366, 0.033, 0.066, 0.082, -384.944, 4.606, 59.584, 33.05,,,,,,,,,,,,
 16:34:35.714,COM11,, 0.073, -0.061, -0.969, -0.183, -0.061, -0.244, 0.038, 0.071, 0.082, -386.218, 2.646, 60.270, 33.03,,,,,,,,,,,,
 16:34:35.724,COM11,, 0.072, -0.063, -0.972, -0.244, 0.000, 0.000, 0.033, 0.071, 0.077, -384.552, 2.156, 60.368, 32.98,,,,,,,,,,,,
 16:34:35.734,COM11,, 0.063, -0.065, -0.972, -0.244, 0.000, 0.000, 0.033, 0.071, 0.082, -384.650, 4.900, 70.560, 33.00,,,,,,,,,,,,
 16:34:35.743,COM11,, 0.067, -0.061, -0.969, -0.183, -0.122, 0.000, 0.033, 0.071, 0.082, -387.786, 3.234, 68.698, 33.01,,,,,,,,,,,,
 16:34:35.753,COM11,, 0.069, -0.062, -0.967, -0.122, -0.061, -0.061, 0.033, 0.066, 0.082, -383.964, 2.254, 58.604, 33.02,,,,,,,,,,,,
 16:34:35.763,COM11,, 0.064, -0.061, -0.968, -0.244, 0.000, -0.183, 0.033, 0.066, 0.082, -379.260, 3.332, 60.466, 33.00,,,,,,,,,,,,
 16:34:35.773,COM11,, 0.072, -0.059, -0.966, -0.183, -0.122, -0.244, 0.033, 0.066, 0.082, -374.654, -0.392, 59.486, 33.01,,,,,,,,,,,,
 16:34:35.783,COM11,, 0.068, -0.060, -0.968, 0.000, 0.000, -0.244, 0.027, 0.060, 0.077, -371.028, 0.392, 58.996, 33.04,,,,,,,,,,,,
 16:34:35.793,COM11,, 0.068, -0.065, -0.971, 0.000, 0.122, -0.305, 0.027, 0.060, 0.071, -376.320, 5.292, 63.406, 33.01,,,,,,,,,,,,
 16:34:35.803,COM11,, 0.073, -0.066, -0.971, -0.183, 0.000, -0.244, 0.033, 0.060, 0.077, -381.612, 6.664, 63.504, 32.96,,,,,,,,,,,,
 16:34:35.813,COM11,, 0.071, -0.063, -0.971, -0.122, 0.061, -0.061, 0.033, 0.066, 0.082, -383.474, 5.096, 58.996, 33.02,,,,,,,,,,,,
 16:34:35.823,COM11,, 0.074, -0.067, -0.971, -0.122, 0.000, -0.061, 0.033, 0.066, 0.088, -384.062, 7.742, 53.214, 33.05,,,,,,,,,,,,
 16:34:35.833,COM11,, 0.068, -0.063, -0.966, -0.122, -0.061, 0.000, 0.038, 0.071, 0.104, -387.884, 10.486, 51.744, 33.03,,,,,,,,,,,,
 16:34:35.843,COM11,, 0.068, -0.059, -0.965, -0.122, -0.061, -0.061, 0.038, 0.071, 0.115, -389.746, 5.978, 51.646, 33.00,,,,,,,,,,,,
 16:34:35.853,COM11,, 0.069, -0.062, -0.968, -0.183, 0.000, -0.183, 0.033, 0.071, 0.121, -386.610, 6.076, 48.804, 33.07,,,,,,,,,,,,
 16:34:35.863,COM11,, 0.063, -0.059, -0.970, -0.183, 0.122, -0.183, 0.033, 0.071, 0.126, -387.100, 8.624, 58.506, 33.02,,,,,,,,,,,,
 16:34:35.873,COM11,, 0.069, -0.057, -0.969, -0.061, 0.000, -0.061, 0.027, 0.071, 0.132, -387.100, 3.038, 67.326, 33.01,,,,,,,,,,,,
 16:34:35.883,COM11,, 0.070, -0.062, -0.973, 0.000, 0.000, -0.183, 0.027, 0.066, 0.132, -386.120, 4.704, 66.738, 33.04,,,,,,,,,,,,
 16:34:35.893,COM11,, 0.065, -0.065, -0.972, -0.061, 0.122, -0.122, 0.027, 0.071, 0.143, -389.452, 10.388, 75.558, 33.02,,,,,,,,,,,,
 16:34:35.903,COM11,, 0.070, -0.062, -0.967, -0.061, -0.122, -0.122, 0.027, 0.071, 0.148, -389.550, 6.762, 76.832, 33.02,,,,,,,,,,,,
 16:34:35.913,COM11,, 0.067, -0.063, -0.969, -0.061, 0.000, -0.122, 0.027, 0.066, 0.148, -385.336, 2.842, 67.326, 33.01,,,,,,,,,,,,
 16:34:35.923,COM11,, 0.071, -0.064, -0.968, -0.061, 0.000, -0.061, 0.033, 0.066, 0.148, -381.906, 4.410, 73.304, 33.00,,,,,,,,,,,,
 16:34:35.932,COM11,, 0.072, -0.059, -0.964, -0.061, -0.183, -0.122, 0.033, 0.066, 0.148, -382.004, -0.196, 78.008, 33.03,,,,,,,,,,,,
 16:34:35.943,COM11,, 0.070, -0.063, -0.970, -0.183, 0.061, -0.244, 0.033, 0.066, 0.137, -383.474, -1.274, 74.088, 33.03,,,,,,,,,,,,
 16:34:35.953,COM11,, 0.073, -0.063, -0.971, -0.183, 0.061, -0.183, 0.033, 0.066, 0.126, -385.336, 3.430, 75.754, 33.02,,,,,,,,,,,,
 16:34:35.963,COM11,, 0.067, -0.060, -0.972, -0.122, -0.122, 0.000, 0.033, 0.071, 0.126, -386.022, 1.470, 74.480, 33.05,,,,,,,,,,,,
 16:34:35.973,COM11,, 0.068, -0.059, -0.971, -0.122, 0.000, 0.000, 0.033, 0.071, 0.121, -384.258, 0.392, 63.994, 33.03,,,,,,,,,,,,
 16:34:35.982,COM11,, 0.071, -0.063, -0.971, -0.183, 0.061, -0.061, 0.027, 0.071, 0.121, -385.924, 3.430, 56.252, 33.04,,,,,,,,,,,,
 16:34:35.992,COM11,, 0.063, -0.066, -0.968, -0.244, 0.000, -0.122, 0.027, 0.071, 0.126, -386.120, 3.234, 54.880, 33.01,,,,,,,,,,,,
 16:34:36.002,COM11,, 0.068, -0.065, -0.966, 0.000, 0.000, 0.000, 0.033, 0.071, 0.126, -384.454, 1.764, 49.392, 33.00,,,,,,,,,,,,
 16:34:36.013,COM11,, 0.075, -0.064, -0.966, 0.000, 0.000, 0.000, 0.038, 0.066, 0.121, -383.278, -1.176, 42.140, 33.03,,,,,,,,,,,,
 16:34:36.023,COM11,, 0.067, -0.064, -0.968, 0.000, 0.000, 0.000, 0.038, 0.066, 0.121, -378.378, 1.176, 48.608, 33.00,,,,,,,,,,,,
 16:34:36.032,COM11,, 0.073, -0.061, -0.969, 0.000, 0.000, 0.000, 0.044, 0.071, 0.121, -379.946, 3.430, 51.058, 33.02,,,,,,,,,,,,
 16:34:36.043,COM11,, 0.072, -0.063, -0.971, 0.000, 0.000, 0.000, 0.044, 0.071, 0.126, -379.750, 4.900, 47.334, 33.07,,,,,,,,,,,,
 16:34:36.052,COM11,, 0.063, -0.063, -0.972, 0.000, 0.000, 0.000, 0.044, 0.071, 0.137, -379.848, 11.466, 50.764, 32.99,,,,,,,,,,,,
 16:34:36.062,COM11,, 0.069, -0.057, -0.967, 0.000, 0.000, 0.000, 0.044, 0.071, 0.154, -382.690, 10.290, 54.880, 33.03,,,,,,,,,,,,
 16:34:36.072,COM11,, 0.071, -0.060, -0.968, 0.000, 0.000, 0.000, 0.038, 0.071, 0.165, -377.202, 4.998, 55.566, 33.01,,,,,,,,,,,,
 16:34:36.083,COM11,, 0.068, -0.062, -0.968, 0.000, 0.000, 0.000, 0.038, 0.071, 0.170, -380.338, 7.742, 62.034, 33.03,,,,,,,,,,,,
 16:34:36.092,COM11,, 0.072, -0.063, -0.966, 0.000, 0.000, 0.000, 0.038, 0.071, 0.176, -387.884, 6.468, 71.148, 33.01,,,,,,,,,,,,
 16:34:36.103,COM11,, 0.071, -0.066, -0.967, 0.183, -0.061, -0.183, 0.044, 0.071, 0.176, -387.884, 1.176, 72.226, 33.01,,,,,,,,,,,,
 16:34:36.112,COM11,, 0.067, -0.068, -0.971, 0.000, 0.061, -0.122, 0.049, 0.071, 0.170, -386.512, 2.254, 69.580, 33.01,,,,,,,,,,,,
 16:34:36.122,COM11,, 0.067, -0.065, -0.970, -0.122, 0.061, 0.000, 0.055, 0.077, 0.170, -383.376, 3.430, 71.148, 33.03,,,,,,,,,,,,
 16:34:36.132,COM11,, 0.066, -0.061, -0.973, -0.061, 0.000, 0.183, 0.055, 0.071, 0.165, -384.650, 0.196, 69.678, 33.03,,,,,,,,,,,,
 16:34:36.142,COM11,, 0.068, -0.061, -0.971, -0.061, 0.000, 0.183, 0.055, 0.071, 0.165, -384.650, 1.470, 64.974, 33.04,,,,,,,,,,,,
 16:34:36.152,COM11,, 0.066, -0.059, -0.965, 0.000, 0.000, 0.183, 0.055, 0.071, 0.165, -383.474, 2.646, 67.032, 33.00,,,,,,,,,,,,
 16:34:36.162,COM11,, 0.071, -0.058, -0.962, 0.122, 0.000, 0.061, 0.055, 0.066, 0.159, -385.532, -2.156, 68.012, 33.03,,,,,,,,,,,,
 16:34:36.172,COM11,, 0.078, -0.061, -0.963, 0.061, 0.000, -0.122, 0.055, 0.066, 0.148, -382.494, -4.410, 62.328, 33.01,,,,,,,,,,,,
 16:34:36.181,COM11,, 0.069, -0.063, -0.967, 0.061, 0.122, -0.122, 0.055, 0.071, 0.143, -384.944, 1.862, 65.366, 33.00,,,,,,,,,,,,
 16:34:36.192,COM11,, 0.072, -0.064, -0.971, 0.183, -0.061, -0.183, 0.060, 0.071, 0.137, -387.688, 2.548, 69.384, 33.04,,,,,,,,,,,,
 16:34:36.202,COM11,, 0.070, -0.069, -0.975, 0.000, -0.061, -0.244, 0.066, 0.071, 0.137, -385.336, 1.960, 60.760, 33.04,,,,,,,,,,,,
 16:34:36.212,COM11,, 0.063, -0.066, -0.973, -0.061, 0.000, 0.000, 0.071, 0.071, 0.137, -386.218, 6.762, 62.132, 32.97,,,,,,,,,,,,
 16:34:36.222,COM11,, 0.067, -0.062, -0.968, -0.122, -0.122, 0.122, 0.071, 0.071, 0.143, -383.376, 4.116, 72.128, 33.04,,,,,,,,,,,,
 16:34:36.232,COM11,, 0.069, -0.059, -0.967, -0.122, 0.000, 0.244, 0.071, 0.066, 0.143, -384.062, 0.000, 70.070, 33.03,,,,,,,,,,,,
 16:34:36.242,COM11,, 0.069, -0.058, -0.964, 0.061, 0.000, 0.305, 0.066, 0.066, 0.137, -388.374, 1.666, 71.540, 33.00,,,,,,,,,,,,
 16:34:36.252,COM11,, 0.068, -0.058, -0.962, 0.061, -0.122, 0.122, 0.066, 0.066, 0.137, -387.100, 0.980, 77.224, 33.06,,,,,,,,,,,,
 16:34:36.262,COM11,, 0.069, -0.062, -0.967, 0.122, 0.000, -0.122, 0.066, 0.066, 0.132, -385.434, -1.274, 68.894, 33.00,,,,,,,,,,,,
 16:34:36.272,COM11,, 0.071, -0.064, -0.970, 0.061, 0.000, -0.183, 0.071, 0.066, 0.126, -379.162, -0.196, 59.486, 33.00,,,,,,,,,,,,
 16:34:36.282,COM11,, 0.066, -0.065, -0.972, 0.061, 0.000, -0.122, 0.071, 0.066, 0.121, -375.046, 3.626, 57.036, 33.06,,,,,,,,,,,,
 16:34:36.292,COM11,, 0.069, -0.064, -0.972, 0.061, 0.000, -0.061, 0.077, 0.066, 0.126, -376.320, 5.292, 52.528, 33.04,,,,,,,,,,,,
 16:34:36.301,COM11,, 0.075, -0.065, -0.971, 0.000, 0.000, 0.061, 0.077, 0.060, 0.132, -373.968, 5.390, 48.118, 33.00,,,,,,,,,,,,
 16:34:36.312,COM11,, 0.066, -0.066, -0.970, -0.061, 0.000, 0.122, 0.082, 0.066, 0.137, -376.712, 5.782, 47.530, 33.03,,,,,,,,,,,,
 16:34:36.322,COM11,, 0.072, -0.058, -0.967, -0.122, 0.061, 0.183, 0.082, 0.066, 0.148, -380.534, 5.390, 51.744, 33.00,,,,,,,,,,,,
 16:34:36.332,COM11,, 0.073, -0.056, -0.965, -0.061, 0.000, 0.183, 0.077, 0.066, 0.154, -382.102, 4.606, 51.842, 33.05,,,,,,,,,,,,
 16:34:36.341,COM11,, 0.062, -0.060, -0.965, 0.183, 0.000, 0.000, 0.077, 0.071, 0.165, -387.100, 9.800, 50.176, 33.07,,,,,,,,,,,,
 16:34:36.351,COM11,, 0.067, -0.059, -0.965, 0.244, -0.122, -0.122, 0.077, 0.071, 0.181, -389.452, 12.838, 54.292, 33.07,,,,,,,,,,,,
 16:34:36.362,COM11,, 0.072, -0.063, -0.969, 0.183, -0.061, -0.183, 0.077, 0.066, 0.198, -387.394, 6.566, 52.626, 33.05,,,,,,,,,,,,
 16:34:36.371,COM11,, 0.063, -0.067, -0.974, 0.061, 0.061, -0.122, 0.077, 0.066, 0.203, -383.082, 8.330, 55.370, 33.05,,,,,,,,,,,,
 16:34:36.381,COM11,, 0.073, -0.065, -0.974, 0.000, 0.000, 0.000, 0.082, 0.066, 0.209, -385.434, 9.604, 69.384, 33.05,,,,,,,,,,,,
 16:34:36.391,COM11,, 0.072, -0.065, -0.972, 0.061, 0.000, 0.061, 0.082, 0.066, 0.214, -390.138, 1.470, 74.088, 33.05,,,,,,,,,,,,
 16:34:36.401,COM11,, 0.068, -0.065, -0.967, 0.000, 0.061, 0.122, 0.088, 0.066, 0.209, -389.648, 3.234, 73.892, 33.07,,,,,,,,,,,,
 16:34:36.411,COM11,, 0.070, -0.060, -0.960, -0.061, -0.122, 0.183, 0.088, 0.071, 0.209, -389.158, 3.822, 79.380, 33.00,,,,,,,,,,,,
 16:34:36.421,COM11,, 0.069, -0.056, -0.961, 0.000, 0.000, 0.122, 0.088, 0.066, 0.209, -385.336, -0.882, 76.636, 33.03,,,,,,,,,,,,
 16:34:36.431,COM11,, 0.072, -0.058, -0.965, 0.122, 0.000, 0.000, 0.088, 0.071, 0.203, -381.710, 2.352, 69.090, 33.08,,,,,,,,,,,,
 16:34:36.441,COM11,, 0.071, -0.061, -0.971, 0.000, 0.000, -0.061, 0.088, 0.071, 0.203, -382.396, 6.566, 69.972, 33.04,,,,,,,,,,,,
 16:34:36.451,COM11,, 0.071, -0.062, -0.974, 0.061, 0.000, -0.122, 0.088, 0.071, 0.209, -381.416, 4.998, 71.638, 32.99,,,,,,,,,,,,
 16:34:36.461,COM11,, 0.074, -0.067, -0.976, 0.000, 0.000, -0.122, 0.088, 0.071, 0.209, -382.102, 1.960, 66.150, 33.05,,,,,,,,,,,,
 16:34:36.471,COM11,, 0.067, -0.066, -0.970, -0.061, 0.000, 0.000, 0.093, 0.071, 0.203, -383.866, 3.528, 65.954, 33.05,,,,,,,,,,,,
 16:34:36.482,COM11,, 0.065, -0.065, -0.964, 0.000, -0.061, 0.061, 0.093, 0.077, 0.203, -388.276, 3.234, 70.070, 33.05,,,,,,,,,,,,
 16:34:36.491,COM11,, 0.070, -0.063, -0.961, 0.061, -0.122, 0.061, 0.099, 0.071, 0.203, -391.412, 0.490, 61.936, 33.08,,,,,,,,,,,,
 16:34:36.501,COM11,, 0.063, -0.061, -0.961, 0.061, 0.000, 0.061, 0.099, 0.071, 0.203, -390.236, 4.214, 54.586, 33.05,,,,,,,,,,,,
 16:34:36.511,COM11,, 0.069, -0.057, -0.963, 0.122, 0.000, 0.061, 0.099, 0.071, 0.203, -386.708, 3.822, 58.408, 33.04,,,,,,,,,,,,
 16:34:36.522,COM11,, 0.074, -0.061, -0.971, 0.061, 0.000, 0.000, 0.099, 0.066, 0.203, -380.730, -0.098, 53.704, 33.03,,,,,,,,,,,,
 16:34:36.530,COM11,, 0.070, -0.062, -0.973, 0.061, 0.061, 0.000, 0.099, 0.066, 0.203, -380.436, 2.646, 52.430, 33.04,,,,,,,,,,,,
 16:34:36.541,COM11,, 0.072, -0.063, -0.973, 0.061, 0.000, 0.000, 0.099, 0.071, 0.203, -381.318, 4.998, 61.936, 33.03,,,,,,,,,,,,
 16:34:36.551,COM11,, 0.073, -0.065, -0.972, 0.000, 0.000, 0.000, 0.099, 0.071, 0.209, -381.710, 3.038, 58.604, 33.07,,,,,,,,,,,,
 16:34:36.561,COM11,, 0.072, -0.066, -0.967, 0.000, 0.000, 0.000, 0.104, 0.071, 0.209, -380.534, 2.450, 52.920, 33.02,,,,,,,,,,,,
 16:34:36.571,COM11,, 0.067, -0.065, -0.963, 0.000, -0.061, -0.061, 0.104, 0.077, 0.209, -376.516, 3.724, 53.998, 33.07,,,,,,,,,,,,
 16:34:36.581,COM11,, 0.068, -0.062, -0.962, 0.061, -0.122, 0.000, 0.110, 0.077, 0.209, -378.574, 4.410, 52.724, 33.08,,,,,,,,,,,,
 16:34:36.591,COM11,, 0.068, -0.061, -0.964, 0.061, 0.000, 0.061, 0.110, 0.077, 0.214, -376.614, 5.194, 53.410, 33.07,,,,,,,,,,,,
 16:34:36.600,COM11,, 0.063, -0.060, -0.968, 0.061, 0.000, 0.122, 0.110, 0.077, 0.220, -377.202, 7.742, 55.370, 33.03,,,,,,,,,,,,
 16:34:36.610,COM11,, 0.069, -0.060, -0.970, 0.061, 0.000, 0.061, 0.104, 0.077, 0.231, -382.102, 7.350, 62.034, 33.03,,,,,,,,,,,,
 16:34:36.621,COM11,, 0.075, -0.060, -0.971, 0.000, 0.000, 0.000, 0.104, 0.071, 0.236, -381.808, 3.332, 66.150, 33.07,,,,,,,,,,,,
 16:34:36.631,COM11,, 0.065, -0.063, -0.972, 0.000, 0.000, 0.000, 0.104, 0.071, 0.236, -386.610, 5.292, 63.406, 33.07,,,,,,,,,,,,
 16:34:36.641,COM11,, 0.072, -0.062, -0.967, 0.000, 0.000, 0.000, 0.104, 0.077, 0.242, -391.902, 7.154, 67.816, 33.07,,,,,,,,,,,,
 16:34:36.650,COM11,, 0.075, -0.063, -0.967, -0.183, -0.061, -0.122, 0.104, 0.071, 0.242, -392.196, -0.980, 64.582, 33.04,,,,,,,,,,,,
 16:34:36.660,COM11,, 0.064, -0.064, -0.967, -0.122, 0.000, -0.183, 0.104, 0.071, 0.231, -387.492, -1.862, 58.310, 33.03,,,,,,,,,,,,
 16:34:36.671,COM11,, 0.070, -0.060, -0.964, -0.061, -0.183, -0.183, 0.104, 0.077, 0.220, -381.416, -0.490, 68.404, 33.03,,,,,,,,,,,,
 16:34:36.681,COM11,, 0.069, -0.060, -0.966, 0.000, -0.122, -0.061, 0.104, 0.071, 0.209, -382.592, -5.390, 72.030, 33.07,,,,,,,,,,,,
 16:34:36.691,COM11,, 0.064, -0.061, -0.969, 0.000, 0.061, 0.000, 0.104, 0.071, 0.192, -382.886, -0.882, 70.658, 33.07,,,,,,,,,,,,
 16:34:36.701,COM11,, 0.066, -0.060, -0.969, 0.061, -0.061, 0.061, 0.104, 0.071, 0.192, -384.748, 5.390, 77.126, 33.08,,,,,,,,,,,,
 16:34:36.711,COM11,, 0.068, -0.063, -0.971, 0.122, 0.000, 0.122, 0.104, 0.066, 0.192, -385.042, 1.764, 74.774, 33.05,,,,,,,,,,,,
 16:34:36.721,COM11,, 0.068, -0.066, -0.969, 0.000, 0.000, 0.000, 0.110, 0.066, 0.192, -381.710, 2.842, 66.346, 33.08,,,,,,,,,,,,
 16:34:36.731,COM11,, 0.069, -0.064, -0.964, 0.061, 0.000, 0.000, 0.110, 0.066, 0.192, -385.924, 7.154, 66.640, 33.09,,,,,,,,,,,,
 16:34:36.740,COM11,, 0.069, -0.063, -0.966, 0.000, 0.000, -0.122, 0.110, 0.066, 0.198, -386.414, 4.802, 70.168, 33.06,,,,,,,,,,,,
 16:34:36.751,COM11,, 0.075, -0.063, -0.967, -0.061, 0.000, -0.244, 0.115, 0.066, 0.198, -384.748, 2.548, 68.208, 33.08,,,,,,,,,,,,
 16:34:36.761,COM11,, 0.066, -0.061, -0.969, -0.061, 0.061, -0.061, 0.115, 0.066, 0.192, -385.336, 3.136, 67.914, 33.06,,,,,,,,,,,,
 16:34:36.771,COM11,, 0.071, -0.061, -0.971, 0.000, 0.000, 0.000, 0.110, 0.066, 0.192, -383.376, 4.018, 75.460, 33.05,,,,,,,,,,,,
 16:34:36.781,COM11,, 0.076, -0.062, -0.973, -0.122, 0.000, 0.000, 0.110, 0.066, 0.192, -386.904, 4.018, 70.462, 33.03,,,,,,,,,,,,
 16:34:36.790,COM11,, 0.068, -0.061, -0.970, -0.244, 0.183, 0.122, 0.110, 0.071, 0.198, -386.904, 4.508, 57.820, 33.05,,,,,,,,,,,,
 16:34:36.800,COM11,, 0.070, -0.060, -0.968, 0.000, -0.061, 0.061, 0.104, 0.077, 0.203, -382.886, 5.880, 56.350, 33.07,,,,,,,,,,,,
 16:34:36.810,COM11,, 0.075, -0.062, -0.968, -0.061, -0.061, 0.000, 0.104, 0.071, 0.203, -379.750, 0.000, 49.294, 33.05,,,,,,,,,,,,
 16:34:36.821,COM11,, 0.064, -0.063, -0.964, 0.000, -0.122, -0.122, 0.104, 0.077, 0.198, -372.596, -1.960, 43.708, 33.10,,,,,,,,,,,,
 16:34:36.831,COM11,, 0.063, -0.064, -0.964, 0.000, -0.183, -0.305, 0.104, 0.077, 0.192, -373.576, 1.176, 50.862, 33.04,,,,,,,,,,,,
 16:34:36.841,COM11,, 0.069, -0.065, -0.966, 0.000, -0.183, -0.305, 0.110, 0.071, 0.187, -377.692, 1.568, 53.606, 33.03,,,,,,,,,,,,
 16:34:36.850,COM11,, 0.065, -0.064, -0.967, 0.000, 0.000, -0.122, 0.110, 0.066, 0.187, -377.790, 5.684, 53.116, 33.09,,,,,,,,,,,,
 16:34:36.861,COM11,, 0.067, -0.060, -0.967, 0.000, 0.000, 0.061, 0.110, 0.066, 0.198, -380.926, 11.172, 54.684, 33.04,,,,,,,,,,,,
 16:34:36.871,COM11,, 0.069, -0.062, -0.972, -0.061, 0.122, 0.122, 0.110, 0.066, 0.214, -383.866, 13.132, 55.566, 33.09,,,,,,,,,,,,
 16:34:36.880,COM11,, 0.072, -0.061, -0.971, -0.061, 0.122, 0.244, 0.110, 0.066, 0.236, -387.492, 11.662, 56.056, 33.00,,,,,,,,,,,,
 16:34:36.890,COM11,, 0.067, -0.062, -0.968, -0.122, 0.000, 0.183, 0.104, 0.066, 0.253, -388.472, 12.152, 56.252, 33.08,,,,,,,,,,,,
 16:34:36.900,COM11,, 0.074, -0.061, -0.967, 0.000, 0.061, -0.122, 0.104, 0.071, 0.269, -389.648, 10.486, 64.876, 33.07,,,,,,,,,,,,
 16:34:36.910,COM11,, 0.080, -0.060, -0.964, 0.000, 0.061, -0.244, 0.104, 0.071, 0.269, -389.452, 1.666, 72.912, 33.05,,,,,,,,,,,,
 16:34:36.920,COM11,, 0.069, -0.061, -0.966, 0.000, 0.000, -0.366, 0.104, 0.077, 0.264, -385.924, 2.450, 72.716, 33.04,,,,,,,,,,,,
 16:34:36.930,COM11,, 0.070, -0.060, -0.971, 0.000, 0.000, -0.244, 0.104, 0.082, 0.258, -388.472, 7.252, 80.654, 33.03,,,,,,,,,,,,
 16:34:36.940,COM11,, 0.070, -0.063, -0.975, 0.000, -0.183, 0.000, 0.099, 0.082, 0.258, -389.452, 3.234, 79.184, 33.04,,,,,,,,,,,,
 16:34:36.950,COM11,, 0.055, -0.066, -0.975, 0.000, -0.061, 0.061, 0.104, 0.077, 0.258, -385.434, 2.058, 65.366, 33.06,,,,,,,,,,,,
 16:34:36.959,COM11,, 0.063, -0.065, -0.968, -0.122, -0.061, 0.183, 0.104, 0.077, 0.258, -382.200, 3.528, 67.326, 33.02,,,,,,,,,,,,
 16:34:36.970,COM11,, 0.070, -0.063, -0.964, -0.122, 0.000, 0.244, 0.104, 0.066, 0.253, -379.652, -2.646, 69.090, 33.06,,,,,,,,,,,,
 16:34:36.980,COM11,, 0.068, -0.064, -0.961, -0.061, 0.183, 0.061, 0.110, 0.066, 0.242, -381.416, -3.920, 62.524, 33.09,,,,,,,,,,,,
 16:34:36.990,COM11,, 0.078, -0.061, -0.959, 0.000, -0.061, -0.061, 0.110, 0.066, 0.231, -384.748, 1.666, 67.424, 33.04,,,,,,,,,,,,
 16:34:37.000,COM11,, 0.075, -0.060, -0.968, 0.000, 0.000, -0.183, 0.110, 0.066, 0.231, -385.924, 0.392, 69.384, 33.03,,,,,,,,,,,,
 16:34:37.009,COM11,, 0.072, -0.062, -0.977, -0.122, 0.122, -0.427, 0.110, 0.071, 0.220, -385.238, 1.078, 62.916, 33.07,,,,,,,,,,,,
 16:34:37.020,COM11,, 0.069, -0.060, -0.978, -0.305, 0.000, -0.122, 0.104, 0.077, 0.220, -385.924, 7.840, 59.584, 33.03,,,,,,,,,,,,
 16:34:37.030,COM11,, 0.064, -0.061, -0.977, -0.122, 0.000, 0.061, 0.104, 0.077, 0.231, -387.590, 8.722, 60.662, 33.08,,,,,,,,,,,,
 16:34:37.040,COM11,, 0.070, -0.065, -0.967, 0.000, -0.061, 0.061, 0.099, 0.077, 0.236, -386.414, 7.350, 56.546, 33.07,,,,,,,,,,,,
 16:34:37.049,COM11,, 0.065, -0.065, -0.957, 0.061, -0.122, 0.122, 0.104, 0.077, 0.247, -385.042, 4.900, 51.352, 33.06,,,,,,,,,,,,
 16:34:37.060,COM11,, 0.068, -0.062, -0.956, 0.061, 0.000, 0.061, 0.104, 0.071, 0.247, -380.142, 4.116, 58.996, 33.06,,,,,,,,,,,,
