时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度()
 16:01:41.655,COM11, 2000-0-0 0:7:14.677, 0.125, -0.057, -0.955, 0.122, 0.000, -0.122, -0.038, 0.137, -0.011, -365.932, -40.474, 89.866, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.670,COM11, 2000-0-0 0:7:14.697, 0.124, -0.059, -0.960, 0.122, 0.000, -0.122, -0.038, 0.137, 0.000, -368.480, -36.456, 87.906, 31.27,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.680,COM11, 2000-0-0 0:7:14.707, 0.119, -0.058, -0.966, 0.000, 0.000, 0.000, -0.038, 0.137, 0.011, -370.342, -36.358, 93.982, 31.25,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.690,COM11, 2000-0-0 0:7:14.717, 0.124, -0.058, -0.967, -0.122, 0.000, 0.000, -0.038, 0.132, 0.016, -370.342, -40.572, 103.096, 31.24,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.700,COM11, 2000-0-0 0:7:14.727, 0.135, -0.055, -0.962, -0.061, -0.122, 0.000, -0.038, 0.126, 0.011, -370.636, -48.804, 100.940, 31.23,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.710,COM11, 2000-0-0 0:7:14.737, 0.127, -0.056, -0.958, -0.122, -0.061, -0.061, -0.038, 0.126, 0.000, -366.912, -45.374, 100.058, 31.19,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.720,COM11, 2000-0-0 0:7:14.747, 0.134, -0.054, -0.956, -0.061, 0.000, -0.061, -0.038, 0.126, 0.000, -367.892, -41.552, 108.584, 31.27,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.730,COM11, 2000-0-0 0:7:14.757, 0.133, -0.054, -0.961, 0.000, 0.000, 0.000, -0.038, 0.132, 0.000, -367.794, -44.492, 104.468, 31.24,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.740,COM11, 2000-0-0 0:7:14.767, 0.136, -0.057, -0.966, 0.061, 0.000, 0.061, -0.038, 0.132, -0.005, -364.560, -41.356, 98.882, 31.26,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.750,COM11, 2000-0-0 0:7:14.777, 0.129, -0.055, -0.968, 0.000, 0.061, 0.000, -0.038, 0.137, 0.000, -363.482, -40.768, 99.764, 31.24,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.760,COM11, 2000-0-0 0:7:14.787, 0.130, -0.058, -0.968, 0.000, 0.061, 0.061, -0.038, 0.143, -0.005, -364.462, -44.982, 97.216, 31.27,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.770,COM11, 2000-0-0 0:7:14.797, 0.128, -0.058, -0.965, -0.061, 0.000, 0.061, -0.038, 0.143, -0.011, -368.088, -44.786, 94.864, 31.23,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.780,COM11, 2000-0-0 0:7:14.807, 0.125, -0.057, -0.959, -0.122, 0.061, 0.000, -0.038, 0.143, -0.011, -371.518, -39.298, 104.566, 31.25,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.789,COM11, 2000-0-0 0:7:14.817, 0.125, -0.054, -0.955, -0.061, -0.061, 0.000, -0.038, 0.143, -0.005, -372.400, -42.238, 104.664, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.799,COM11, 2000-0-0 0:7:14.827, 0.124, -0.056, -0.958, 0.000, 0.000, 0.000, -0.038, 0.137, -0.005, -368.774, -42.238, 91.630, 31.26,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.809,COM11, 2000-0-0 0:7:14.837, 0.128, -0.057, -0.962, 0.000, 0.061, -0.061, -0.038, 0.137, 0.000, -367.108, -37.240, 82.614, 31.25,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.819,COM11, 2000-0-0 0:7:14.847, 0.123, -0.058, -0.967, 0.000, 0.122, -0.061, -0.038, 0.137, 0.005, -366.128, -38.122, 81.144, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.829,COM11, 2000-0-0 0:7:14.857, 0.132, -0.057, -0.966, 0.000, 0.000, 0.061, -0.038, 0.137, 0.011, -363.678, -40.866, 80.654, 31.25,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.839,COM11, 2000-0-0 0:7:14.867, 0.129, -0.056, -0.966, 0.000, 0.061, 0.061, -0.038, 0.137, 0.016, -361.522, -41.258, 83.496, 31.17,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.849,COM11, 2000-0-0 0:7:14.877, 0.134, -0.058, -0.964, -0.061, 0.000, 0.000, -0.038, 0.137, 0.016, -360.150, -40.376, 93.492, 31.26,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.859,COM11, 2000-0-0 0:7:14.887, 0.132, -0.055, -0.959, -0.183, -0.183, -0.061, -0.044, 0.137, 0.016, -361.522, -39.200, 92.904, 31.23,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.869,COM11, 2000-0-0 0:7:14.897, 0.133, -0.053, -0.959, -0.061, -0.061, -0.183, -0.044, 0.143, 0.022, -363.482, -37.436, 90.552, 31.25,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.879,COM11, 2000-0-0 0:7:14.907, 0.129, -0.055, -0.964, -0.061, 0.000, -0.183, -0.049, 0.148, 0.033, -366.716, -34.986, 91.728, 31.25,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.889,COM11, 2000-0-0 0:7:14.917, 0.131, -0.056, -0.964, -0.061, 0.122, 0.000, -0.049, 0.148, 0.049, -368.872, -36.750, 97.608, 31.22,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.899,COM11, 2000-0-0 0:7:14.927, 0.126, -0.052, -0.962, 0.000, 0.061, -0.061, -0.055, 0.148, 0.044, -366.226, -43.316, 98.882, 31.25,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.909,COM11, 2000-0-0 0:7:14.937, 0.123, -0.059, -0.964, 0.061, 0.183, -0.122, -0.049, 0.154, 0.044, -367.206, -40.866, 101.332, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.919,COM11, 2000-0-0 0:7:14.947, 0.132, -0.058, -0.962, -0.061, 0.061, -0.061, -0.049, 0.148, 0.044, -371.028, -44.492, 107.212, 31.26,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.929,COM11, 2000-0-0 0:7:14.957, 0.127, -0.058, -0.961, -0.061, 0.000, -0.061, -0.049, 0.148, 0.027, -370.636, -50.960, 100.744, 31.24,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.939,COM11, 2000-0-0 0:7:14.967, 0.129, -0.057, -0.959, 0.000, -0.061, -0.122, -0.044, 0.148, 0.016, -366.716, -46.648, 97.118, 31.28,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.949,COM11, 2000-0-0 0:7:14.977, 0.129, -0.058, -0.961, -0.183, 0.000, -0.061, -0.044, 0.148, 0.011, -364.952, -42.532, 98.686, 31.22,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.961,COM11, 2000-0-0 0:7:14.987, 0.136, -0.055, -0.961, 0.000, 0.000, 0.000, -0.044, 0.148, 0.005, -366.128, -42.140, 93.100, 31.28,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.979,COM11, 2000-0-0 0:7:15.007, 0.132, -0.055, -0.961, 0.000, 0.000, 0.000, -0.049, 0.154, 0.022, -367.402, -37.632, 91.532, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.989,COM11, 2000-0-0 0:7:15.017, 0.134, -0.054, -0.963, 0.000, 0.000, 0.122, -0.049, 0.154, 0.027, -367.696, -42.924, 93.002, 31.24,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:41.999,COM11, 2000-0-0 0:7:15.027, 0.133, -0.056, -0.964, 0.000, 0.000, 0.061, -0.049, 0.159, 0.027, -367.598, -38.906, 95.158, 31.25,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.009,COM11, 2000-0-0 0:7:15.037, 0.128, -0.056, -0.960, 0.000, 0.000, 0.000, -0.049, 0.165, 0.038, -370.930, -35.672, 101.626, 31.19,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.019,COM11, 2000-0-0 0:7:15.047, 0.128, -0.057, -0.961, 0.000, 0.000, -0.061, -0.049, 0.165, 0.044, -370.048, -38.514, 103.292, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.029,COM11, 2000-0-0 0:7:15.057, 0.132, -0.058, -0.962, -0.061, 0.000, -0.122, -0.049, 0.165, 0.049, -369.166, -42.532, 90.944, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.039,COM11, 2000-0-0 0:7:15.067, 0.125, -0.057, -0.961, -0.061, 0.183, -0.061, -0.049, 0.165, 0.044, -364.168, -46.256, 86.240, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.049,COM11, 2000-0-0 0:7:15.077, 0.129, -0.056, -0.960, 0.000, 0.061, 0.000, -0.049, 0.165, 0.033, -359.660, -46.550, 93.786, 31.22,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.059,COM11, 2000-0-0 0:7:15.087, 0.129, -0.058, -0.963, -0.061, 0.000, 0.000, -0.044, 0.165, 0.022, -361.718, -48.412, 93.296, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.069,COM11, 2000-0-0 0:7:15.097, 0.133, -0.056, -0.964, 0.000, 0.061, 0.000, -0.044, 0.165, 0.005, -360.150, -46.648, 96.530, 31.26,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.079,COM11, 2000-0-0 0:7:15.107, 0.125, -0.057, -0.962, -0.061, 0.000, 0.000, -0.044, 0.165, 0.000, -361.816, -43.708, 95.060, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.088,COM11, 2000-0-0 0:7:15.117, 0.132, -0.055, -0.959, -0.122, -0.122, 0.000, -0.044, 0.165, 0.000, -363.678, -44.394, 89.376, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.098,COM11, 2000-0-0 0:7:15.127, 0.132, -0.055, -0.960, 0.000, -0.122, -0.061, -0.044, 0.165, 0.000, -363.776, -41.552, 83.300, 31.20,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.108,COM11, 2000-0-0 0:7:15.137, 0.129, -0.057, -0.962, -0.061, 0.061, -0.061, -0.044, 0.165, 0.005, -369.950, -35.084, 89.180, 31.24,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.118,COM11, 2000-0-0 0:7:15.147, 0.130, -0.056, -0.959, -0.061, 0.000, 0.000, -0.049, 0.170, 0.016, -372.694, -39.396, 99.470, 31.25,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.128,COM11, 2000-0-0 0:7:15.157, 0.130, -0.053, -0.963, 0.000, 0.122, 0.000, -0.049, 0.170, 0.011, -371.616, -45.668, 98.882, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.138,COM11, 2000-0-0 0:7:15.167, 0.132, -0.059, -0.965, 0.000, 0.122, 0.000, -0.044, 0.170, 0.005, -368.970, -43.512, 98.784, 31.22,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.148,COM11, 2000-0-0 0:7:15.177, 0.130, -0.057, -0.963, 0.000, 0.122, 0.000, -0.044, 0.176, 0.005, -368.970, -43.120, 102.116, 31.22,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.158,COM11, 2000-0-0 0:7:15.187, 0.133, -0.053, -0.959, 0.000, 0.000, 0.000, -0.044, 0.176, 0.000, -369.362, -45.864, 101.332, 31.19,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.168,COM11, 2000-0-0 0:7:15.197, 0.127, -0.058, -0.961, -0.122, 0.000, -0.061, -0.044, 0.176, 0.000, -366.422, -42.532, 99.274, 31.27,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.178,COM11, 2000-0-0 0:7:15.207, 0.131, -0.057, -0.962, -0.061, 0.000, 0.000, -0.044, 0.176, 0.000, -366.422, -42.336, 106.232, 31.24,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.188,COM11, 2000-0-0 0:7:15.217, 0.125, -0.052, -0.961, 0.000, 0.000, 0.000, -0.044, 0.176, -0.011, -363.678, -47.726, 103.684, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.198,COM11, 2000-0-0 0:7:15.227, 0.127, -0.055, -0.961, 0.000, 0.000, 0.000, -0.044, 0.176, -0.016, -365.932, -45.962, 99.568, 31.18,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.208,COM11, 2000-0-0 0:7:15.237, 0.131, -0.056, -0.964, 0.000, 0.000, 0.000, -0.044, 0.176, -0.022, -369.852, -43.904, 105.742, 31.25,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.218,COM11, 2000-0-0 0:7:15.247, 0.135, -0.056, -0.963, 0.000, 0.000, 0.000, -0.044, 0.176, -0.027, -370.342, -43.316, 108.976, 31.26,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.228,COM11, 2000-0-0 0:7:15.257, 0.130, -0.056, -0.961, 0.000, 0.000, 0.000, -0.044, 0.176, -0.033, -369.264, -44.492, 98.980, 31.18,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.238,COM11, 2000-0-0 0:7:15.267, 0.128, -0.057, -0.962, 0.000, 0.000, 0.000, -0.044, 0.181, -0.033, -364.756, -39.886, 92.610, 31.17,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.248,COM11, 2000-0-0 0:7:15.277, 0.134, -0.057, -0.961, 0.000, 0.000, 0.000, -0.044, 0.181, -0.022, -365.050, -38.318, 88.592, 31.23,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.258,COM11, 2000-0-0 0:7:15.287, 0.128, -0.057, -0.960, 0.000, 0.000, 0.000, -0.044, 0.181, -0.022, -364.560, -42.728, 78.400, 31.24,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.268,COM11, 2000-0-0 0:7:15.297, 0.128, -0.056, -0.959, 0.000, 0.000, 0.000, -0.044, 0.181, -0.016, -361.424, -41.552, 79.674, 31.22,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.278,COM11, 2000-0-0 0:7:15.307, 0.125, -0.055, -0.964, 0.000, 0.122, -0.122, -0.044, 0.187, -0.016, -361.522, -40.278, 86.730, 31.29,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.288,COM11, 2000-0-0 0:7:15.317, 0.136, -0.056, -0.964, 0.000, 0.122, 0.061, -0.044, 0.181, -0.011, -362.012, -38.514, 90.160, 31.19,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.298,COM11, 2000-0-0 0:7:15.327, 0.128, -0.053, -0.961, 0.000, 0.000, 0.061, -0.044, 0.187, 0.000, -363.188, -34.202, 87.612, 31.24,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.308,COM11, 2000-0-0 0:7:15.337, 0.129, -0.056, -0.962, 0.000, 0.000, 0.061, -0.049, 0.187, 0.016, -368.970, -30.870, 87.710, 31.22,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.318,COM11, 2000-0-0 0:7:15.347, 0.133, -0.057, -0.962, 0.000, -0.122, 0.061, -0.049, 0.192, 0.038, -371.616, -35.476, 88.788, 31.18,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.328,COM11, 2000-0-0 0:7:15.357, 0.132, -0.056, -0.962, 0.000, -0.061, 0.061, -0.049, 0.192, 0.044, -369.264, -40.768, 91.924, 31.20,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.338,COM11, 2000-0-0 0:7:15.367, 0.126, -0.055, -0.960, 0.000, 0.000, 0.000, -0.055, 0.192, 0.049, -368.676, -40.376, 99.470, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.348,COM11, 2000-0-0 0:7:15.377, 0.129, -0.058, -0.962, 0.061, 0.000, 0.061, -0.049, 0.192, 0.049, -370.636, -43.708, 110.250, 31.23,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.358,COM11, 2000-0-0 0:7:15.387, 0.134, -0.055, -0.962, 0.000, 0.000, 0.000, -0.049, 0.192, 0.033, -370.440, -49.686, 108.780, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.368,COM11, 2000-0-0 0:7:15.397, 0.123, -0.057, -0.961, 0.000, 0.122, 0.000, -0.049, 0.192, 0.022, -366.618, -47.824, 99.568, 31.23,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.378,COM11, 2000-0-0 0:7:15.407, 0.130, -0.053, -0.959, 0.000, 0.061, 0.000, -0.049, 0.192, 0.011, -363.384, -44.394, 101.626, 31.24,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.388,COM11, 2000-0-0 0:7:15.417, 0.127, -0.056, -0.962, 0.061, 0.000, 0.000, -0.049, 0.192, 0.005, -362.992, -43.120, 95.648, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.398,COM11, 2000-0-0 0:7:15.427, 0.131, -0.060, -0.961, 0.061, 0.000, -0.061, -0.044, 0.192, 0.011, -365.246, -39.788, 93.492, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.408,COM11, 2000-0-0 0:7:15.437, 0.129, -0.061, -0.962, 0.000, 0.000, -0.061, -0.044, 0.192, 0.011, -366.716, -38.906, 100.254, 31.23,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.418,COM11, 2000-0-0 0:7:15.447, 0.136, -0.057, -0.962, 0.000, 0.000, 0.000, -0.038, 0.192, 0.011, -369.362, -43.904, 99.666, 31.23,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.428,COM11, 2000-0-0 0:7:15.457, 0.133, -0.054, -0.965, -0.061, 0.000, 0.122, -0.038, 0.192, 0.005, -369.460, -46.060, 94.276, 31.24,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.438,COM11, 2000-0-0 0:7:15.467, 0.130, -0.054, -0.963, 0.061, 0.000, 0.183, -0.044, 0.198, 0.011, -369.754, -38.220, 98.882, 31.28,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.448,COM11, 2000-0-0 0:7:15.477, 0.124, -0.053, -0.960, 0.061, -0.122, 0.122, -0.044, 0.198, 0.022, -371.714, -38.220, 102.018, 31.23,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.458,COM11, 2000-0-0 0:7:15.487, 0.122, -0.057, -0.962, -0.061, 0.000, 0.000, -0.044, 0.198, 0.027, -368.774, -40.474, 91.042, 31.19,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.468,COM11, 2000-0-0 0:7:15.497, 0.128, -0.057, -0.962, -0.061, 0.000, 0.000, -0.044, 0.192, 0.033, -363.874, -40.572, 84.672, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.478,COM11, 2000-0-0 0:7:15.507, 0.127, -0.055, -0.962, 0.000, 0.000, 0.000, -0.044, 0.187, 0.027, -358.974, -44.002, 83.790, 31.20,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.488,COM11, 2000-0-0 0:7:15.517, 0.133, -0.054, -0.960, 0.000, 0.000, 0.000, -0.044, 0.187, 0.022, -359.072, -45.962, 82.418, 31.23,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.498,COM11, 2000-0-0 0:7:15.527, 0.128, -0.060, -0.963, 0.061, 0.122, -0.122, -0.044, 0.187, 0.016, -359.366, -43.610, 87.318, 31.26,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.508,COM11, 2000-0-0 0:7:15.537, 0.130, -0.060, -0.963, 0.000, 0.122, -0.122, -0.038, 0.192, 0.016, -363.580, -39.788, 96.236, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.518,COM11, 2000-0-0 0:7:15.547, 0.127, -0.057, -0.962, -0.183, 0.000, -0.061, -0.038, 0.192, 0.016, -364.756, -41.944, 95.060, 31.20,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.528,COM11, 2000-0-0 0:7:15.557, 0.132, -0.054, -0.960, -0.061, 0.000, 0.000, -0.044, 0.192, 0.016, -362.404, -39.396, 88.396, 31.19,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.538,COM11, 2000-0-0 0:7:15.567, 0.127, -0.056, -0.965, 0.000, 0.000, -0.061, -0.044, 0.192, 0.027, -368.186, -35.476, 84.476, 31.19,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.548,COM11, 2000-0-0 0:7:15.577, 0.129, -0.056, -0.963, -0.061, -0.061, 0.000, -0.044, 0.192, 0.038, -370.636, -39.200, 92.414, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.558,COM11, 2000-0-0 0:7:15.587, 0.125, -0.053, -0.960, 0.000, -0.244, 0.061, -0.049, 0.192, 0.038, -370.832, -45.962, 97.314, 31.20,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.568,COM11, 2000-0-0 0:7:15.597, 0.121, -0.055, -0.962, 0.000, 0.000, 0.000, -0.049, 0.187, 0.027, -369.166, -46.942, 100.646, 31.20,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.578,COM11, 2000-0-0 0:7:15.607, 0.133, -0.059, -0.962, 0.000, 0.000, -0.061, -0.044, 0.181, 0.016, -366.814, -46.158, 110.544, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.588,COM11, 2000-0-0 0:7:15.617, 0.128, -0.056, -0.961, 0.000, 0.122, 0.000, -0.044, 0.181, 0.005, -368.970, -48.706, 102.802, 31.20,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.598,COM11, 2000-0-0 0:7:15.627, 0.130, -0.059, -0.961, 0.000, 0.183, -0.061, -0.038, 0.181, 0.000, -367.892, -45.472, 96.824, 31.27,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.608,COM11, 2000-0-0 0:7:15.637, 0.131, -0.058, -0.964, 0.000, 0.122, -0.061, -0.038, 0.187, 0.000, -367.892, -42.042, 99.372, 31.20,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.618,COM11, 2000-0-0 0:7:15.647, 0.134, -0.054, -0.963, -0.061, 0.000, 0.000, -0.038, 0.187, -0.005, -367.500, -45.472, 100.450, 31.18,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.628,COM11, 2000-0-0 0:7:15.657, 0.124, -0.055, -0.963, -0.183, 0.000, 0.000, -0.038, 0.187, -0.016, -365.638, -45.766, 99.960, 31.20,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.638,COM11, 2000-0-0 0:7:15.667, 0.125, -0.054, -0.961, 0.000, 0.061, -0.061, -0.038, 0.187, -0.016, -369.068, -41.846, 107.114, 31.25,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.647,COM11, 2000-0-0 0:7:15.677, 0.131, -0.055, -0.960, 0.000, -0.061, -0.061, -0.038, 0.181, -0.022, -371.714, -46.158, 108.584, 31.25,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.657,COM11, 2000-0-0 0:7:15.687, 0.126, -0.056, -0.959, 0.000, 0.122, 0.000, -0.038, 0.181, -0.033, -370.440, -47.824, 98.294, 31.22,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.667,COM11, 2000-0-0 0:7:15.697, 0.131, -0.056, -0.955, 0.183, 0.000, 0.061, -0.038, 0.181, -0.038, -366.618, -44.688, 97.020, 31.17,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.677,COM11, 2000-0-0 0:7:15.707, 0.127, -0.052, -0.958, 0.122, 0.000, 0.000, -0.038, 0.181, -0.038, -363.874, -42.434, 96.236, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.687,COM11, 2000-0-0 0:7:15.717, 0.135, -0.058, -0.964, 0.000, 0.183, 0.000, -0.038, 0.181, -0.038, -363.482, -42.924, 89.572, 31.25,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.697,COM11, 2000-0-0 0:7:15.727, 0.126, -0.060, -0.967, -0.061, 0.000, -0.244, -0.033, 0.187, -0.044, -359.170, -42.336, 85.260, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.707,COM11, 2000-0-0 0:7:15.737, 0.130, -0.059, -0.963, 0.000, -0.061, 0.000, -0.033, 0.187, -0.044, -359.464, -42.140, 87.024, 31.24,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.717,COM11, 2000-0-0 0:7:15.747, 0.134, -0.056, -0.961, 0.000, 0.000, 0.000, -0.033, 0.187, -0.049, -358.876, -43.806, 86.632, 31.24,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.727,COM11, 2000-0-0 0:7:15.757, 0.137, -0.055, -0.955, 0.000, 0.000, 0.000, -0.033, 0.187, -0.044, -359.268, -36.260, 90.258, 31.18,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.737,COM11, 2000-0-0 0:7:15.767, 0.127, -0.050, -0.955, 0.000, 0.000, 0.000, -0.038, 0.192, -0.027, -367.108, -32.242, 94.864, 31.18,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.747,COM11, 2000-0-0 0:7:15.777, 0.128, -0.054, -0.960, 0.061, 0.000, -0.061, -0.044, 0.198, -0.011, -369.656, -34.006, 96.138, 31.23,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.757,COM11, 2000-0-0 0:7:15.787, 0.125, -0.056, -0.965, 0.183, -0.061, 0.061, -0.044, 0.198, 0.000, -370.244, -38.710, 88.788, 31.18,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.767,COM11, 2000-0-0 0:7:15.797, 0.119, -0.058, -0.969, 0.122, 0.061, 0.000, -0.038, 0.192, 0.005, -369.068, -39.592, 86.240, 31.21,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.777,COM11, 2000-0-0 0:7:15.807, 0.130, -0.059, -0.965, 0.000, 0.061, 0.000, -0.038, 0.187, 0.011, -370.146, -40.670, 96.726, 31.23,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.787,COM11, 2000-0-0 0:7:15.817, 0.130, -0.058, -0.962, 0.061, 0.000, 0.000, -0.038, 0.187, 0.005, -372.400, -46.060, 99.274, 31.25,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.797,COM11, 2000-0-0 0:7:15.827, 0.135, -0.058, -0.959, -0.061, 0.000, 0.000, -0.033, 0.187, 0.005, -369.362, -42.826, 101.626, 31.19,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.807,COM11, 2000-0-0 0:7:15.837, 0.131, -0.056, -0.956, -0.061, 0.000, 0.000, -0.033, 0.192, 0.000, -367.010, -42.140, 102.802, 31.26,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:42.817,COM11, 2000-0-0 0:7:15.847, 0.137, -0.051, -0.955, 0.122, 0.000, 0.000, -0.038, 0.192, 0.000, -365.050, -44.296, 93.296, 31.26,,,,, 0.000, 0.000, 0.000,,,,,
