时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度()
 22:12:17.095,COM9,, 0.025, -0.088, -0.971, 0.000, 0.000, 0.000, -0.121, 0.615, -0.077, -349.664, -27.048, 70.560, 32.19,,,,,,,,,,,,
 22:12:17.105,COM9,, 0.017, -0.087, -0.970, 0.000, 0.000, 0.000, -0.121, 0.621, -0.088, -351.820, -26.558, 64.680, 32.11,,,,,,,,,,,,
 22:12:17.115,COM9,, 0.022, -0.087, -0.971, 0.000, 0.000, 0.000, -0.121, 0.621, -0.093, -344.176, -23.814, 64.288, 32.20,,,,,,,,,,,,
 22:12:17.125,COM9,, 0.020, -0.089, -0.972, 0.000, 0.000, 0.000, -0.121, 0.626, -0.093, -342.412, -21.462, 61.250, 32.14,,,,,,,,,,,,
 22:12:17.135,COM9,, 0.015, -0.087, -0.969, 0.000, 0.000, 0.000, -0.121, 0.632, -0.088, -344.666, -19.502, 59.192, 32.15,,,,,,,,,,,,
 22:12:17.145,COM9,, 0.020, -0.086, -0.970, 0.000, 0.000, 0.000, -0.121, 0.632, -0.082, -348.684, -15.190, 62.720, 32.16,,,,,,,,,,,,
 22:12:17.155,COM9,, 0.017, -0.090, -0.971, 0.000, 0.000, 0.000, -0.121, 0.632, -0.071, -348.880, -18.620, 72.814, 32.17,,,,,,,,,,,,
 22:12:17.165,COM9,, 0.024, -0.087, -0.971, 0.000, 0.000, 0.000, -0.121, 0.637, -0.071, -347.704, -22.736, 74.774, 32.09,,,,,,,,,,,,
 22:12:17.175,COM9,, 0.016, -0.085, -0.970, 0.000, 0.000, 0.000, -0.121, 0.643, -0.077, -345.058, -23.618, 68.306, 32.10,,,,,,,,,,,,
 22:12:17.185,COM9,, 0.019, -0.088, -0.971, 0.000, 0.000, 0.000, -0.121, 0.643, -0.077, -351.134, -19.306, 63.602, 32.14,,,,,,,,,,,,
 22:12:17.195,COM9,, 0.025, -0.087, -0.970, 0.000, 0.000, 0.000, -0.121, 0.643, -0.066, -352.114, -17.640, 64.974, 32.14,,,,,,,,,,,,
 22:12:17.205,COM9,, 0.016, -0.088, -0.966, 0.000, 0.000, 0.000, -0.121, 0.648, -0.060, -348.096, -20.678, 55.860, 32.11,,,,,,,,,,,,
 22:12:17.215,COM9,, 0.017, -0.087, -0.970, 0.000, 0.000, 0.000, -0.121, 0.654, -0.055, -345.058, -16.072, 54.390, 32.16,,,,,,,,,,,,
 22:12:17.225,COM9,, 0.021, -0.087, -0.970, 0.000, 0.000, 0.000, -0.121, 0.654, -0.038, -347.312, -13.426, 58.702, 32.14,,,,,,,,,,,,
 22:12:17.235,COM9,, 0.022, -0.087, -0.969, 0.000, 0.000, 0.000, -0.121, 0.659, -0.027, -346.234, -17.150, 71.344, 32.17,,,,,,,,,,,,
 22:12:17.244,COM9,, 0.017, -0.087, -0.970, 0.000, 0.000, 0.000, -0.121, 0.665, -0.027, -349.370, -22.834, 79.282, 32.13,,,,,,,,,,,,
 22:12:17.255,COM9,, 0.017, -0.087, -0.971, 0.000, 0.000, 0.000, -0.121, 0.665, -0.033, -348.782, -24.990, 71.932, 32.15,,,,,,,,,,,,
 22:12:17.264,COM9,, 0.025, -0.087, -0.970, 0.000, 0.000, 0.000, -0.121, 0.665, -0.033, -351.134, -20.090, 70.854, 32.11,,,,,,,,,,,,
 22:12:17.274,COM9,, 0.018, -0.087, -0.969, 0.000, 0.000, 0.000, -0.121, 0.670, -0.038, -350.644, -22.736, 69.286, 32.11,,,,,,,,,,,,
 22:12:17.284,COM9,, 0.021, -0.089, -0.971, 0.000, 0.000, 0.000, -0.121, 0.670, -0.044, -345.548, -26.950, 57.134, 32.13,,,,,,,,,,,,
 22:12:17.295,COM9,, 0.021, -0.088, -0.972, 0.000, 0.000, 0.000, -0.121, 0.676, -0.049, -341.334, -22.932, 55.762, 32.14,,,,,,,,,,,,
 22:12:17.304,COM9,, 0.020, -0.085, -0.969, 0.000, 0.000, 0.000, -0.121, 0.676, -0.044, -348.194, -16.562, 56.644, 32.16,,,,,,,,,,,,
 22:12:17.315,COM9,, 0.022, -0.088, -0.971, 0.000, 0.000, 0.000, -0.121, 0.681, -0.027, -350.644, -14.798, 71.246, 32.14,,,,,,,,,,,,
 22:12:17.324,COM9,, 0.016, -0.089, -0.970, 0.000, 0.000, 0.000, -0.121, 0.687, -0.027, -350.840, -22.148, 76.538, 32.13,,,,,,,,,,,,
 22:12:17.335,COM9,, 0.022, -0.086, -0.969, 0.000, 0.000, 0.000, -0.121, 0.687, -0.033, -347.704, -26.166, 68.306, 32.15,,,,,,,,,,,,
 22:12:17.345,COM9,, 0.020, -0.089, -0.969, 0.000, 0.000, 0.000, -0.121, 0.687, -0.038, -347.900, -23.128, 73.696, 32.14,,,,,,,,,,,,
 22:12:17.354,COM9,, 0.019, -0.087, -0.970, 0.000, 0.000, 0.000, -0.121, 0.692, -0.044, -349.076, -21.756, 74.872, 32.14,,,,,,,,,,,,
 22:12:17.364,COM9,, 0.025, -0.088, -0.970, 0.000, 0.000, 0.000, -0.121, 0.692, -0.044, -351.624, -22.050, 65.954, 32.14,,,,,,,,,,,,
 22:12:17.374,COM9,, 0.014, -0.087, -0.967, 0.000, 0.000, 0.000, -0.121, 0.698, -0.044, -347.508, -21.658, 57.722, 32.12,,,,,,,,,,,,
 22:12:17.384,COM9,, 0.023, -0.086, -0.971, 0.000, 0.000, 0.000, -0.121, 0.698, -0.038, -350.252, -15.974, 52.626, 32.19,,,,,,,,,,,,
 22:12:17.394,COM9,, 0.022, -0.090, -0.972, 0.000, 0.000, 0.000, -0.121, 0.703, -0.027, -348.194, -17.052, 65.464, 32.18,,,,,,,,,,,,
 22:12:17.404,COM9,, 0.018, -0.087, -0.968, 0.000, 0.000, 0.000, -0.121, 0.709, -0.022, -344.274, -22.148, 70.168, 32.16,,,,,,,,,,,,
 22:12:17.414,COM9,, 0.021, -0.086, -0.970, 0.000, 0.000, 0.000, -0.121, 0.709, -0.027, -346.332, -21.560, 66.444, 32.15,,,,,,,,,,,,
 22:12:17.424,COM9,, 0.017, -0.089, -0.971, 0.000, 0.000, 0.000, -0.121, 0.709, -0.027, -351.918, -20.286, 69.188, 32.15,,,,,,,,,,,,
 22:12:17.434,COM9,, 0.025, -0.087, -0.969, 0.000, 0.000, 0.000, -0.121, 0.714, -0.022, -349.370, -20.776, 72.324, 32.15,,,,,,,,,,,,
 22:12:17.444,COM9,, 0.018, -0.088, -0.969, 0.000, 0.000, 0.000, -0.121, 0.714, -0.027, -347.116, -24.892, 64.386, 32.14,,,,,,,,,,,,
 22:12:17.454,COM9,, 0.018, -0.089, -0.970, 0.000, 0.000, 0.000, -0.115, 0.720, -0.033, -340.158, -24.010, 54.782, 32.17,,,,,,,,,,,,
 22:12:17.464,COM9,, 0.026, -0.087, -0.970, 0.000, 0.000, 0.000, -0.115, 0.720, -0.027, -346.136, -16.464, 52.920, 32.14,,,,,,,,,,,,
 22:12:17.474,COM9,, 0.017, -0.088, -0.968, 0.000, 0.000, 0.000, -0.115, 0.725, -0.022, -351.820, -18.816, 61.642, 32.14,,,,,,,,,,,,
 22:12:17.484,COM9,, 0.020, -0.087, -0.971, 0.000, 0.000, 0.000, -0.115, 0.725, -0.016, -349.174, -22.834, 67.816, 32.16,,,,,,,,,,,,
 22:12:17.494,COM9,, 0.020, -0.089, -0.972, 0.000, 0.000, 0.000, -0.115, 0.725, -0.022, -345.744, -23.128, 64.680, 32.16,,,,,,,,,,,,
 22:12:17.504,COM9,, 0.022, -0.088, -0.970, 0.000, 0.000, 0.000, -0.115, 0.731, -0.027, -348.978, -22.540, 67.424, 32.17,,,,,,,,,,,,
 22:12:17.514,COM9,, 0.021, -0.088, -0.970, 0.000, 0.000, 0.000, -0.115, 0.731, -0.033, -348.096, -24.206, 78.302, 32.10,,,,,,,,,,,,
 22:12:17.524,COM9,, 0.018, -0.090, -0.971, 0.000, 0.000, 0.000, -0.115, 0.736, -0.044, -349.664, -28.420, 73.500, 32.17,,,,,,,,,,,,
 22:12:17.533,COM9,, 0.023, -0.087, -0.971, 0.000, 0.000, 0.000, -0.115, 0.736, -0.055, -346.528, -24.990, 68.796, 32.15,,,,,,,,,,,,
 22:12:17.544,COM9,, 0.020, -0.086, -0.968, 0.000, 0.000, 0.000, -0.115, 0.736, -0.055, -349.566, -18.032, 65.856, 32.10,,,,,,,,,,,,
 22:12:17.554,COM9,, 0.022, -0.089, -0.970, 0.000, 0.000, 0.000, -0.115, 0.742, -0.044, -353.682, -19.306, 65.954, 32.14,,,,,,,,,,,,
 22:12:17.563,COM9,, 0.021, -0.089, -0.971, 0.000, 0.000, 0.000, -0.115, 0.742, -0.049, -349.174, -27.538, 69.384, 32.14,,,,,,,,,,,,
 22:12:17.574,COM9,, 0.020, -0.087, -0.968, 0.000, 0.000, 0.000, -0.115, 0.747, -0.066, -341.040, -28.616, 63.798, 32.16,,,,,,,,,,,,
 22:12:17.583,COM9,, 0.023, -0.088, -0.971, 0.000, 0.000, 0.000, -0.115, 0.747, -0.071, -347.998, -21.266, 70.658, 32.12,,,,,,,,,,,,
 22:12:17.593,COM9,, 0.019, -0.089, -0.970, 0.000, 0.000, 0.000, -0.110, 0.747, -0.077, -352.016, -22.834, 79.380, 32.14,,,,,,,,,,,,
 22:12:17.604,COM9,, 0.024, -0.087, -0.969, 0.000, 0.000, 0.000, -0.110, 0.753, -0.082, -351.330, -26.852, 71.246, 32.16,,,,,,,,,,,,
 22:12:17.613,COM9,, 0.019, -0.087, -0.971, 0.000, 0.000, 0.000, -0.110, 0.753, -0.093, -344.862, -27.832, 65.660, 32.14,,,,,,,,,,,,
 22:12:17.623,COM9,, 0.023, -0.088, -0.971, 0.000, 0.000, 0.000, -0.110, 0.753, -0.099, -342.020, -21.168, 63.112, 32.16,,,,,,,,,,,,
 22:12:17.633,COM9,, 0.028, -0.088, -0.973, 0.000, 0.000, 0.000, -0.110, 0.758, -0.093, -349.566, -16.072, 67.326, 32.16,,,,,,,,,,,,
 22:12:17.643,COM9,, 0.015, -0.087, -0.969, 0.000, 0.000, 0.000, -0.110, 0.764, -0.088, -354.368, -23.716, 67.130, 32.15,,,,,,,,,,,,
 22:12:17.653,COM9,, 0.023, -0.085, -0.969, 0.000, 0.000, 0.000, -0.115, 0.764, -0.093, -347.312, -23.226, 58.996, 32.09,,,,,,,,,,,,
 22:12:17.663,COM9,, 0.022, -0.090, -0.970, 0.000, 0.000, 0.000, -0.110, 0.769, -0.088, -346.920, -19.502, 63.896, 32.12,,,,,,,,,,,,
 22:12:17.673,COM9,, 0.020, -0.088, -0.969, 0.000, 0.000, 0.000, -0.110, 0.769, -0.088, -347.214, -22.932, 69.384, 32.10,,,,,,,,,,,,
 22:12:17.683,COM9,, 0.022, -0.089, -0.970, 0.000, 0.000, 0.000, -0.110, 0.775, -0.093, -348.292, -21.658, 69.090, 32.14,,,,,,,,,,,,
 22:12:17.693,COM9,, 0.020, -0.090, -0.971, 0.000, 0.000, 0.000, -0.110, 0.775, -0.093, -349.958, -21.560, 65.268, 32.13,,,,,,,,,,,,
 22:12:17.703,COM9,, 0.028, -0.087, -0.968, 0.000, 0.000, 0.000, -0.110, 0.780, -0.088, -347.998, -16.758, 65.366, 32.15,,,,,,,,,,,,
 22:12:17.713,COM9,, 0.019, -0.087, -0.969, 0.000, 0.000, 0.000, -0.110, 0.786, -0.071, -350.742, -13.622, 68.600, 32.16,,,,,,,,,,,,
 22:12:17.723,COM9,, 0.018, -0.088, -0.970, 0.000, 0.000, 0.000, -0.110, 0.786, -0.066, -352.016, -20.090, 64.190, 32.12,,,,,,,,,,,,
 22:12:17.733,COM9,, 0.025, -0.087, -0.969, 0.000, 0.000, 0.000, -0.110, 0.786, -0.060, -345.842, -20.384, 59.682, 32.13,,,,,,,,,,,,
 22:12:17.743,COM9,, 0.020, -0.088, -0.969, 0.000, 0.000, 0.000, -0.110, 0.791, -0.060, -344.862, -20.776, 63.014, 32.16,,,,,,,,,,,,
 22:12:17.753,COM9,, 0.021, -0.088, -0.970, 0.000, 0.000, 0.000, -0.110, 0.797, -0.060, -349.468, -22.344, 68.012, 32.14,,,,,,,,,,,,
 22:12:17.763,COM9,, 0.021, -0.089, -0.971, 0.000, 0.000, 0.000, -0.110, 0.797, -0.060, -351.722, -22.246, 67.522, 32.15,,,,,,,,,,,,
 22:12:17.773,COM9,, 0.024, -0.087, -0.969, 0.000, 0.000, 0.000, -0.110, 0.797, -0.060, -349.762, -22.246, 61.152, 32.14,,,,,,,,,,,,
 22:12:17.783,COM9,, 0.024, -0.087, -0.969, 0.000, 0.000, 0.000, -0.110, 0.802, -0.060, -346.136, -20.090, 63.406, 32.13,,,,,,,,,,,,
 22:12:17.793,COM9,, 0.020, -0.090, -0.971, 0.000, 0.000, 0.000, -0.110, 0.807, -0.060, -347.116, -20.286, 66.444, 32.14,,,,,,,,,,,,
 22:12:17.803,COM9,, 0.024, -0.087, -0.969, 0.000, 0.000, 0.000, -0.110, 0.807, -0.060, -350.252, -21.854, 68.992, 32.20,,,,,,,,,,,,
 22:12:17.813,COM9,, 0.019, -0.086, -0.967, 0.000, 0.000, 0.000, -0.110, 0.813, -0.055, -350.154, -19.894, 66.836, 32.17,,,,,,,,,,,,
 22:12:17.823,COM9,, 0.022, -0.088, -0.971, 0.000, 0.000, 0.000, -0.110, 0.813, -0.049, -347.998, -18.816, 66.150, 32.16,,,,,,,,,,,,
 22:12:17.833,COM9,, 0.023, -0.090, -0.972, 0.000, 0.000, 0.000, -0.104, 0.813, -0.049, -349.958, -23.520, 67.424, 32.16,,,,,,,,,,,,
 22:12:17.843,COM9,, 0.019, -0.088, -0.969, 0.000, 0.000, 0.000, -0.104, 0.818, -0.060, -348.880, -28.224, 63.014, 32.13,,,,,,,,,,,,
 22:12:17.853,COM9,, 0.023, -0.089, -0.970, 0.000, 0.000, 0.000, -0.104, 0.818, -0.071, -345.548, -24.108, 62.720, 32.20,,,,,,,,,,,,
 22:12:17.863,COM9,, 0.022, -0.089, -0.968, 0.000, 0.000, 0.000, -0.104, 0.818, -0.066, -347.998, -18.032, 69.286, 32.17,,,,,,,,,,,,
 22:12:17.873,COM9,, 0.025, -0.088, -0.968, 0.000, 0.000, 0.000, -0.104, 0.824, -0.060, -353.584, -17.150, 71.344, 32.14,,,,,,,,,,,,
 22:12:17.883,COM9,, 0.017, -0.089, -0.970, 0.000, 0.000, 0.000, -0.104, 0.829, -0.060, -354.760, -22.050, 73.108, 32.14,,,,,,,,,,,,
 22:12:17.893,COM9,, 0.022, -0.089, -0.971, 0.000, 0.000, 0.000, -0.104, 0.829, -0.060, -348.880, -22.638, 65.856, 32.13,,,,,,,,,,,,
 22:12:17.903,COM9,, 0.029, -0.091, -0.971, 0.000, 0.000, 0.000, -0.104, 0.829, -0.060, -342.902, -19.306, 67.816, 32.11,,,,,,,,,,,,
 22:12:17.913,COM9,, 0.018, -0.088, -0.968, 0.000, 0.000, 0.000, -0.099, 0.835, -0.060, -346.136, -22.834, 69.482, 32.19,,,,,,,,,,,,
 22:12:17.923,COM9,, 0.024, -0.087, -0.969, 0.000, 0.000, 0.000, -0.099, 0.835, -0.066, -351.624, -24.598, 59.878, 32.20,,,,,,,,,,,,
 22:12:17.933,COM9,, 0.023, -0.089, -0.970, 0.000, 0.000, 0.000, -0.099, 0.840, -0.066, -347.802, -23.716, 55.860, 32.21,,,,,,,,,,,,
 22:12:17.943,COM9,, 0.024, -0.087, -0.968, 0.000, 0.000, 0.000, -0.099, 0.840, -0.066, -344.274, -20.286, 56.056, 32.07,,,,,,,,,,,,
 22:12:17.952,COM9,, 0.024, -0.088, -0.972, 0.000, 0.000, 0.000, -0.099, 0.846, -0.060, -348.096, -17.052, 62.328, 32.14,,,,,,,,,,,,
 22:12:17.963,COM9,, 0.018, -0.090, -0.973, 0.000, 0.000, 0.000, -0.099, 0.851, -0.055, -349.272, -22.246, 66.836, 32.13,,,,,,,,,,,,
 22:12:17.973,COM9,, 0.029, -0.086, -0.970, 0.000, 0.000, 0.000, -0.099, 0.851, -0.055, -348.978, -20.580, 62.916, 32.15,,,,,,,,,,,,
 22:12:17.982,COM9,, 0.021, -0.088, -0.969, 0.000, 0.000, 0.000, -0.099, 0.857, -0.055, -347.900, -18.228, 69.188, 32.14,,,,,,,,,,,,
 22:12:17.992,COM9,, 0.021, -0.088, -0.970, 0.000, 0.000, 0.000, -0.099, 0.857, -0.049, -346.626, -21.560, 69.384, 32.14,,,,,,,,,,,,
 22:12:18.002,COM9,, 0.026, -0.088, -0.969, 0.000, 0.000, 0.000, -0.099, 0.857, -0.055, -349.468, -24.010, 62.524, 32.17,,,,,,,,,,,,
 22:12:18.013,COM9,, 0.019, -0.088, -0.969, 0.000, 0.000, 0.000, -0.099, 0.862, -0.060, -345.744, -28.616, 57.624, 32.14,,,,,,,,,,,,
 22:12:18.024,COM9,, 0.026, -0.087, -0.971, 0.000, 0.000, 0.000, -0.099, 0.862, -0.071, -343.588, -23.324, 60.858, 32.14,,,,,,,,,,,,
 22:12:18.033,COM9,, 0.022, -0.090, -0.971, 0.000, 0.000, 0.000, -0.099, 0.868, -0.071, -352.800, -19.796, 72.912, 32.17,,,,,,,,,,,,
 22:12:18.042,COM9,, 0.023, -0.087, -0.970, 0.000, 0.000, 0.000, -0.099, 0.868, -0.071, -354.662, -25.186, 76.342, 32.14,,,,,,,,,,,,
 22:12:18.052,COM9,, 0.024, -0.087, -0.970, 0.000, 0.000, 0.000, -0.099, 0.868, -0.077, -350.742, -22.442, 70.560, 32.14,,,,,,,,,,,,
 22:12:18.062,COM9,, 0.022, -0.089, -0.969, 0.000, 0.000, 0.000, -0.099, 0.873, -0.082, -349.174, -22.540, 70.168, 32.15,,,,,,,,,,,,
 22:12:18.073,COM9,, 0.027, -0.090, -0.968, 0.000, 0.000, 0.000, -0.099, 0.873, -0.088, -344.176, -24.892, 75.166, 32.17,,,,,,,,,,,,
 22:12:18.082,COM9,, 0.020, -0.088, -0.968, 0.000, 0.000, 0.000, -0.093, 0.879, -0.099, -345.548, -26.754, 70.364, 32.17,,,,,,,,,,,,
 22:12:18.092,COM9,, 0.024, -0.088, -0.972, 0.000, 0.000, 0.000, -0.093, 0.879, -0.110, -344.764, -26.754, 61.446, 32.21,,,,,,,,,,,,
 22:12:18.102,COM9,, 0.028, -0.088, -0.971, 0.000, 0.000, 0.000, -0.093, 0.879, -0.110, -348.684, -20.286, 62.230, 32.19,,,,,,,,,,,,
 22:12:18.112,COM9,, 0.024, -0.088, -0.970, 0.000, 0.000, 0.000, -0.093, 0.884, -0.110, -352.898, -23.128, 69.384, 32.08,,,,,,,,,,,,
 22:12:18.122,COM9,, 0.024, -0.089, -0.970, 0.061, 0.305, 0.000, -0.093, 0.890, -0.115, -349.664, -26.264, 72.912, 32.14,,,,,,,,,,,,
 22:12:18.132,COM9,, 0.023, -0.088, -0.969, 0.122, 1.099, 0.000, -0.093, 0.895, -0.121, -343.980, -22.932, 66.052, 32.18,,,,,,,,,,,,
 22:12:18.142,COM9,, 0.028, -0.088, -0.967, 0.061, 0.427, 0.000, -0.093, 0.906, -0.121, -350.350, -18.228, 63.700, 32.15,,,,,,,,,,,,
 22:12:18.152,COM9,, 0.022, -0.088, -0.969, 0.000, 0.183, 0.061, -0.093, 0.917, -0.115, -347.998, -18.130, 68.894, 32.14,,,,,,,,,,,,
 22:12:18.162,COM9,, 0.023, -0.089, -0.972, 0.061, 0.244, 0.000, -0.088, 0.923, -0.110, -343.882, -23.422, 62.622, 32.16,,,,,,,,,,,,
 22:12:18.172,COM9,, 0.028, -0.088, -0.971, 0.000, 0.183, 0.000, -0.088, 0.923, -0.115, -342.804, -22.344, 63.406, 32.15,,,,,,,,,,,,
 22:12:18.182,COM9,, 0.023, -0.087, -0.968, 0.000, 0.061, 0.061, -0.093, 0.934, -0.115, -346.234, -19.698, 65.856, 32.16,,,,,,,,,,,,
 22:12:18.192,COM9,, 0.028, -0.090, -0.971, 0.000, 0.183, 0.000, -0.088, 0.934, -0.110, -348.390, -19.796, 71.834, 32.18,,,,,,,,,,,,
 22:12:18.202,COM9,, 0.023, -0.090, -0.969, 0.000, 0.000, 0.000, -0.088, 0.939, -0.110, -351.526, -21.560, 72.422, 32.18,,,,,,,,,,,,
 22:12:18.212,COM9,, 0.025, -0.087, -0.967, 0.000, 0.000, 0.000, -0.088, 0.945, -0.110, -349.860, -21.560, 62.720, 32.17,,,,,,,,,,,,
 22:12:18.222,COM9,, 0.026, -0.089, -0.971, 0.000, 0.000, 0.000, -0.088, 0.950, -0.099, -349.370, -16.268, 57.624, 32.14,,,,,,,,,,,,
 22:12:18.232,COM9,, 0.023, -0.089, -0.970, -0.122, -0.122, 0.000, -0.088, 0.950, -0.088, -342.706, -15.974, 58.996, 32.17,,,,,,,,,,,,
 22:12:18.242,COM9,, 0.030, -0.090, -0.970, 0.000, -0.183, 0.000, -0.088, 0.956, -0.082, -341.922, -18.130, 62.132, 32.15,,,,,,,,,,,,
 22:12:18.252,COM9,, 0.019, -0.089, -0.969, 0.000, -0.122, 0.000, -0.088, 0.956, -0.082, -347.606, -23.226, 70.266, 32.17,,,,,,,,,,,,
 22:12:18.262,COM9,, 0.027, -0.087, -0.970, -0.061, -0.183, 0.000, -0.088, 0.956, -0.082, -349.174, -21.756, 68.012, 32.14,,,,,,,,,,,,
 22:12:18.272,COM9,, 0.030, -0.091, -0.970, -0.061, -0.061, 0.000, -0.088, 0.956, -0.077, -349.370, -17.640, 69.972, 32.17,,,,,,,,,,,,
 22:12:18.282,COM9,, 0.021, -0.088, -0.968, -0.122, -0.183, 0.000, -0.088, 0.961, -0.077, -352.310, -23.030, 67.718, 32.22,,,,,,,,,,,,
 22:12:18.291,COM9,, 0.028, -0.087, -0.971, 0.000, -0.183, 0.061, -0.088, 0.961, -0.082, -349.664, -25.578, 56.742, 32.17,,,,,,,,,,,,
 22:12:18.301,COM9,, 0.024, -0.091, -0.972, 0.000, 0.000, 0.000, -0.088, 0.961, -0.088, -344.470, -22.540, 51.744, 32.14,,,,,,,,,,,,
 22:12:18.311,COM9,, 0.030, -0.089, -0.970, -0.061, -0.183, 0.000, -0.088, 0.967, -0.077, -345.254, -16.268, 54.488, 32.21,,,,,,,,,,,,
 22:12:18.321,COM9,, 0.024, -0.089, -0.971, -0.061, 0.000, 0.000, -0.088, 0.972, -0.066, -351.036, -13.524, 66.444, 32.18,,,,,,,,,,,,
 22:12:18.331,COM9,, 0.020, -0.088, -0.970, -0.061, -0.061, 0.000, -0.088, 0.978, -0.060, -353.094, -23.520, 72.814, 32.21,,,,,,,,,,,,
 22:12:18.341,COM9,, 0.032, -0.086, -0.968, -0.061, 0.000, 0.000, -0.088, 0.972, -0.066, -347.998, -24.892, 69.580, 32.21,,,,,,,,,,,,
 22:12:18.351,COM9,, 0.022, -0.090, -0.968, 0.000, 0.000, 0.000, -0.088, 0.978, -0.071, -345.940, -21.462, 75.656, 32.22,,,,,,,,,,,,
 22:12:18.361,COM9,, 0.026, -0.091, -0.971, 0.000, 0.000, 0.000, -0.088, 0.978, -0.077, -350.252, -22.442, 76.244, 32.17,,,,,,,,,,,,
 22:12:18.371,COM9,, 0.028, -0.090, -0.971, 0.000, 0.000, 0.000, -0.082, 0.983, -0.077, -354.368, -23.128, 66.836, 32.21,,,,,,,,,,,,
 22:12:18.381,COM9,, 0.025, -0.088, -0.969, 0.000, -0.122, -0.061, -0.082, 0.989, -0.082, -347.508, -24.598, 55.468, 32.17,,,,,,,,,,,,
 22:12:18.391,COM9,, 0.029, -0.088, -0.971, -0.122, -0.061, 0.000, -0.082, 0.989, -0.077, -347.116, -17.150, 55.174, 32.17,,,,,,,,,,,,
 22:12:18.401,COM9,, 0.023, -0.089, -0.970, 0.000, -0.122, -0.061, -0.082, 0.994, -0.071, -348.586, -16.954, 67.620, 32.14,,,,,,,,,,,,
 22:12:18.411,COM9,, 0.026, -0.088, -0.967, 0.000, -0.244, 0.000, -0.082, 0.994, -0.071, -346.430, -24.206, 72.618, 32.15,,,,,,,,,,,,
 22:12:18.421,COM9,, 0.023, -0.088, -0.966, 0.000, -0.244, 0.000, -0.082, 0.994, -0.077, -346.332, -23.324, 68.404, 32.14,,,,,,,,,,,,
 22:12:18.431,COM9,, 0.025, -0.090, -0.971, 0.000, -0.244, 0.000, -0.082, 0.994, -0.077, -350.742, -20.580, 68.698, 32.17,,,,,,,,,,,,
 22:12:18.441,COM9,, 0.030, -0.089, -0.970, -0.122, 0.000, 0.061, -0.082, 0.994, -0.077, -348.978, -18.718, 70.266, 32.20,,,,,,,,,,,,
 22:12:18.451,COM9,, 0.022, -0.090, -0.970, 0.000, -0.244, 0.000, -0.082, 1.000, -0.071, -347.606, -22.638, 58.702, 32.17,,,,,,,,,,,,
 22:12:18.462,COM9,, 0.028, -0.090, -0.971, -0.122, -0.183, 0.000, -0.082, 1.000, -0.071, -340.648, -22.834, 48.412, 32.16,,,,,,,,,,,,
 22:12:18.471,COM9,, 0.030, -0.089, -0.969, -0.061, 0.000, 0.000, -0.082, 1.000, -0.066, -345.744, -16.268, 49.000, 32.16,,,,,,,,,,,,
