时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度()
 21:10:18.451,COM9,, -0.042, -0.058, -1.018, -1.282, -0.427, 0.549, 0.275, -0.945, -4.543, -358.092, -39.200, 40.670, 31.50,,,,,,,,,,,,
 21:10:18.462,COM9,, 0.010, -0.106, -0.816, -5.066, -3.662, 0.366, 0.236, -1.022, -4.488, -358.288, -37.828, 39.396, 31.50,,,,,,,,,,,,
 21:10:18.472,COM9,, 0.044, -0.114, -0.719, 0.793, -5.310, -0.183, 0.231, -1.077, -4.449, -358.484, -37.730, 51.450, 31.46,,,,,,,,,,,,
 21:10:18.481,COM9,, 0.046, -0.084, -0.788, 0.854, -5.005, -1.709, 0.269, -1.104, -4.422, -357.994, -42.336, 53.312, 31.46,,,,,,,,,,,,
 21:10:18.492,COM9,, 0.040, -0.135, -0.935, -2.197, -2.197, -2.136, 0.275, -1.104, -4.417, -361.130, -44.198, 38.514, 31.46,,,,,,,,,,,,
 21:10:18.501,COM9,, -0.002, -0.139, -1.094, -1.282, -1.709, 0.061, 0.280, -1.088, -4.406, -355.054, -42.728, 32.732, 31.45,,,,,,,,,,,,
 21:10:18.511,COM9,, -0.066, -0.104, -1.149, -0.549, 0.244, 0.427, 0.280, -1.077, -4.373, -355.936, -34.594, 35.084, 31.47,,,,,,,,,,,,
 21:10:18.522,COM9,, -0.073, -0.106, -1.067, 0.305, 1.709, 0.793, 0.275, -1.077, -4.312, -361.326, -33.026, 40.964, 31.51,,,,,,,,,,,,
 21:10:18.531,COM9,, -0.066, -0.085, -0.939, 1.221, -0.061, 1.526, 0.275, -1.099, -4.252, -362.894, -37.142, 46.550, 31.46,,,,,,,,,,,,
 21:10:18.541,COM9,, -0.018, -0.068, -0.863, -0.610, -0.610, 0.305, 0.275, -1.148, -4.197, -362.698, -40.866, 46.746, 31.49,,,,,,,,,,,,
 21:10:18.551,COM9,, 0.039, -0.089, -0.866, -0.793, -0.549, -0.854, 0.258, -1.187, -4.158, -362.992, -36.260, 41.748, 31.46,,,,,,,,,,,,
 21:10:18.561,COM9,, 0.052, -0.087, -0.928, 0.793, 0.061, -0.854, 0.253, -1.187, -4.120, -355.250, -35.868, 33.516, 31.46,,,,,,,,,,,,
 21:10:18.571,COM9,, 0.047, -0.094, -1.002, 1.404, 0.000, -1.038, 0.258, -1.148, -4.092, -354.368, -39.004, 38.024, 31.44,,,,,,,,,,,,
 21:10:18.580,COM9,, -0.002, -0.108, -1.040, 2.380, -2.075, -2.075, 0.269, -1.110, -4.081, -358.092, -41.944, 45.374, 31.44,,,,,,,,,,,,
 21:10:18.591,COM9,, -0.026, -0.111, -1.037, 2.319, -0.549, -1.343, 0.297, -1.099, -4.070, -361.424, -39.690, 49.392, 31.47,,,,,,,,,,,,
 21:10:18.601,COM9,, -0.025, -0.099, -0.996, 0.366, 1.465, 0.000, 0.313, -1.099, -4.043, -356.034, -37.730, 43.512, 31.50,,,,,,,,,,,,
 21:10:18.611,COM9,, -0.016, -0.090, -0.931, 0.122, 0.366, -0.854, 0.313, -1.099, -4.010, -359.366, -37.632, 34.594, 31.50,,,,,,,,,,,,
 21:10:18.620,COM9,, -0.006, -0.073, -0.891, 0.854, 0.549, -0.732, 0.313, -1.104, -3.977, -360.836, -38.416, 34.888, 31.47,,,,,,,,,,,,
 21:10:18.631,COM9,, -0.034, -0.059, -0.899, -1.160, 0.427, 1.953, 0.297, -1.104, -3.939, -357.406, -39.102, 37.436, 31.47,,,,,,,,,,,,
 21:10:18.640,COM9,, -0.059, -0.085, -0.949, -2.686, 0.488, 3.967, 0.258, -1.104, -3.873, -357.308, -33.908, 39.494, 31.48,,,,,,,,,,,,
 21:10:18.651,COM9,, -0.059, -0.097, -1.009, -1.648, -1.404, 2.380, 0.231, -1.126, -3.790, -365.246, -32.830, 41.356, 31.53,,,,,,,,,,,,
 21:10:18.661,COM9,, -0.015, -0.101, -1.030, 0.244, -2.197, 1.526, 0.214, -1.170, -3.724, -366.618, -37.632, 43.806, 31.46,,,,,,,,,,,,
 21:10:18.671,COM9,, 0.048, -0.117, -1.009, 1.648, -2.136, 2.258, 0.225, -1.219, -3.675, -356.720, -42.630, 41.160, 31.50,,,,,,,,,,,,
 21:10:18.681,COM9,, 0.061, -0.125, -0.963, 1.343, -1.343, -0.244, 0.253, -1.225, -3.636, -355.936, -38.318, 43.610, 31.45,,,,,,,,,,,,
 21:10:18.691,COM9,, 0.059, -0.116, -0.934, 0.000, -0.122, -2.075, 0.280, -1.192, -3.620, -358.190, -37.534, 48.314, 31.49,,,,,,,,,,,,
 21:10:18.701,COM9,, 0.024, -0.089, -0.931, -0.916, -0.854, -0.977, 0.286, -1.143, -3.615, -357.798, -40.768, 40.180, 31.47,,,,,,,,,,,,
 21:10:18.711,COM9,, -0.032, -0.082, -0.944, 0.366, -0.549, -0.549, 0.269, -1.110, -3.604, -357.602, -41.160, 32.830, 31.46,,,,,,,,,,,,
 21:10:18.721,COM9,, -0.069, -0.086, -0.969, 1.465, -0.122, -0.854, 0.269, -1.099, -3.571, -357.896, -29.498, 42.630, 31.50,,,,,,,,,,,,
 21:10:18.731,COM9,, -0.064, -0.103, -0.974, -0.244, -0.854, -0.488, 0.275, -1.126, -3.521, -365.540, -21.266, 61.838, 31.48,,,,,,,,,,,,
 21:10:18.741,COM9,, -0.044, -0.116, -0.987, -1.038, 0.732, -0.366, 0.275, -1.165, -3.466, -369.362, -23.912, 68.796, 31.48,,,,,,,,,,,,
 21:10:18.751,COM9,, -0.004, -0.093, -0.994, -0.977, 1.038, -0.793, 0.269, -1.187, -3.417, -372.400, -29.302, 67.228, 31.47,,,,,,,,,,,,
 21:10:18.761,COM9,, 0.020, -0.086, -0.981, 0.488, -0.610, -0.488, 0.258, -1.192, -3.378, -369.852, -27.930, 61.936, 31.53,,,,,,,,,,,,
 21:10:18.771,COM9,, 0.021, -0.076, -0.958, 3.357, -2.502, 0.366, 0.264, -1.192, -3.329, -371.224, -22.932, 59.780, 31.46,,,,,,,,,,,,
 21:10:18.781,COM9,, 0.020, -0.066, -0.944, 4.395, -3.540, 0.854, 0.280, -1.198, -3.268, -375.634, -18.816, 67.032, 31.47,,,,,,,,,,,,
 21:10:18.791,COM9,, 0.013, -0.091, -0.939, 3.235, -3.723, 0.671, 0.302, -1.208, -3.203, -376.026, -24.990, 73.696, 31.44,,,,,,,,,,,,
 21:10:18.801,COM9,, 0.010, -0.118, -0.950, 0.488, -3.174, 0.366, 0.324, -1.219, -3.159, -367.108, -31.752, 68.110, 31.47,,,,,,,,,,,,
 21:10:18.811,COM9,, -0.044, -0.103, -0.990, -3.723, -0.854, -2.197, 0.330, -1.225, -3.131, -369.264, -29.890, 69.776, 31.43,,,,,,,,,,,,
 21:10:18.821,COM9,, 0.063, -0.087, -1.045, -7.202, 2.869, -7.690, 0.280, -1.219, -3.126, -372.596, -27.636, 75.166, 31.45,,,,,,,,,,,,
 21:10:18.830,COM9,, 0.108, -0.114, -1.058, 2.747, -1.709, 1.526, 0.231, -1.203, -3.131, -372.302, -26.754, 72.814, 31.50,,,,,,,,,,,,
 21:10:18.841,COM9,, 0.239, -0.203, -1.044, 11.780, -1.953, 3.296, 0.302, -1.159, -3.076, -370.146, -23.324, 67.718, 31.50,,,,,,,,,,,,
 21:10:18.851,COM9,, 0.154, -0.249, -1.020, 17.151, 4.517, -14.221, 0.505, -1.055, -3.071, -371.224, -17.248, 60.074, 31.50,,,,,,,,,,,,
 21:10:18.860,COM9,, 0.013, -0.203, -1.015, 13.611, 17.761, -22.461, 0.747, -0.824, -3.208, -370.342, -10.388, 63.994, 31.47,,,,,,,,,,,,
 21:10:18.871,COM9,, -0.045, -0.064, -0.959, 12.085, 14.954, -14.709, 0.906, -0.571, -3.351, -372.890, -14.406, 71.932, 31.50,,,,,,,,,,,,
 21:10:18.881,COM9,, -0.157, 0.013, -0.918, 11.169, 10.864, -6.836, 0.978, -0.434, -3.400, -372.400, -17.346, 74.578, 31.50,,,,,,,,,,,,
 21:10:18.890,COM9,, -0.247, -0.034, -0.898, 14.465, 18.005, -8.789, 1.027, -0.363, -3.389, -370.146, -15.680, 71.246, 31.45,,,,,,,,,,,,
 21:10:18.900,COM9,, -0.183, -0.074, -0.922, 14.648, 18.494, -10.498, 1.132, -0.319, -3.395, -371.126, -11.074, 66.934, 31.49,,,,,,,,,,,,
 21:10:18.910,COM9,, -0.040, -0.115, -0.951, 8.667, 13.611, -4.272, 1.252, -0.308, -3.384, -375.536, -9.310, 68.600, 31.46,,,,,,,,,,,,
 21:10:18.920,COM9,, 0.096, -0.148, -0.966, 6.226, 12.451, -2.625, 1.346, -0.269, -3.334, -373.380, -14.014, 70.756, 31.46,,,,,,,,,,,,
 21:10:18.930,COM9,, 0.121, -0.127, -0.955, 6.409, 12.207, -4.944, 1.428, -0.143, -3.301, -366.030, -12.348, 67.816, 31.49,,,,,,,,,,,,
 21:10:18.939,COM9,, 0.111, -0.083, -0.953, 3.662, 10.559, -5.249, 1.478, 0.038, -3.285, -370.146, -8.624, 69.580, 31.46,,,,,,,,,,,,
 21:10:18.950,COM9,, 0.059, -0.096, -0.929, 3.601, 10.437, -0.122, 1.483, 0.225, -3.252, -370.244, -8.820, 72.520, 31.48,,,,,,,,,,,,
 21:10:18.960,COM9,, 0.054, -0.104, -0.917, 5.188, 6.226, 2.441, 1.505, 0.390, -3.181, -370.146, -12.642, 71.638, 31.50,,,,,,,,,,,,
 21:10:18.970,COM9,, -0.010, -0.113, -0.924, 4.395, 2.319, 0.000, 1.549, 0.478, -3.098, -368.872, -15.876, 70.266, 31.50,,,,,,,,,,,,
 21:10:18.980,COM9,, -0.051, -0.111, -0.940, 1.831, 0.793, 2.563, 1.588, 0.522, -3.038, -369.166, -13.524, 70.560, 31.42,,,,,,,,,,,,
 21:10:18.990,COM9,, -0.112, -0.125, -0.963, 0.000, -1.343, 1.770, 1.599, 0.500, -2.950, -369.558, -11.956, 75.950, 31.49,,,,,,,,,,,,
 21:10:19.000,COM9,, -0.110, -0.073, -0.987, -1.648, -10.071, 2.991, 1.593, 0.417, -2.862, -369.166, -15.190, 77.910, 31.47,,,,,,,,,,,,
 21:10:19.010,COM9,, -0.077, -0.096, -0.959, -2.258, -7.874, 3.967, 1.549, 0.236, -2.769, -371.420, -16.660, 73.500, 31.49,,,,,,,,,,,,
 21:10:19.019,COM9,, -0.063, -0.113, -0.954, -2.625, -2.930, 1.587, 1.511, 0.088, -2.670, -369.068, -16.170, 69.384, 31.48,,,,,,,,,,,,
 21:10:19.029,COM9,, -0.019, -0.117, -0.992, -4.150, 1.038, 0.122, 1.483, 0.011, -2.593, -368.578, -11.564, 71.344, 31.50,,,,,,,,,,,,
 21:10:19.040,COM9,, 0.064, -0.126, -1.020, -1.099, 2.502, 1.953, 1.445, -0.011, -2.521, -376.810, -7.742, 79.086, 31.50,,,,,,,,,,,,
 21:10:19.050,COM9,, 0.148, -0.121, -0.992, 2.808, 0.244, -0.183, 1.445, 0.000, -2.439, -379.750, -10.976, 82.026, 31.45,,,,,,,,,,,,
 21:10:19.060,COM9,, 0.135, -0.161, -0.941, 3.906, 0.244, -3.113, 1.478, 0.055, -2.401, -373.772, -13.034, 73.990, 31.46,,,,,,,,,,,,
 21:10:19.070,COM9,, 0.057, -0.176, -0.959, 4.456, 5.310, -3.967, 1.549, 0.170, -2.395, -369.362, -11.270, 71.540, 31.51,,,,,,,,,,,,
 21:10:19.080,COM9,, 0.018, -0.114, -0.976, 2.014, 6.104, -2.991, 1.615, 0.302, -2.390, -368.578, -11.564, 73.990, 31.48,,,,,,,,,,,,
 21:10:19.090,COM9,, 0.005, -0.094, -0.908, -2.686, 0.732, 0.610, 1.615, 0.385, -2.357, -370.538, -13.720, 69.678, 31.48,,,,,,,,,,,,
 21:10:19.100,COM9,, -0.037, -0.092, -0.889, -1.587, -0.793, 3.723, 1.577, 0.390, -2.285, -369.068, -12.348, 66.738, 31.48,,,,,,,,,,,,
 21:10:19.110,COM9,, -0.048, -0.082, -0.961, -0.061, 0.183, 3.052, 1.549, 0.374, -2.186, -373.184, -9.016, 64.778, 31.46,,,,,,,,,,,,
 21:10:19.120,COM9,, -0.043, -0.137, -0.989, -0.854, -0.793, 1.892, 1.527, 0.341, -2.087, -374.458, -7.644, 68.110, 31.49,,,,,,,,,,,,
 21:10:19.129,COM9,, 0.025, -0.168, -0.984, -1.404, -1.709, 0.183, 1.533, 0.291, -2.010, -372.988, -8.036, 69.384, 31.46,,,,,,,,,,,,
 21:10:19.140,COM9,, 0.079, -0.122, -1.001, -1.221, -0.183, 0.488, 1.544, 0.253, -1.950, -374.262, -9.016, 62.034, 31.50,,,,,,,,,,,,
 21:10:19.150,COM9,, 0.101, -0.087, -0.997, 1.465, 1.892, 1.831, 1.527, 0.275, -1.879, -374.654, -7.448, 58.114, 31.49,,,,,,,,,,,,
 21:10:19.160,COM9,, 0.059, -0.103, -0.962, 2.686, 0.183, -0.977, 1.522, 0.341, -1.807, -371.224, -7.056, 61.348, 31.46,,,,,,,,,,,,
 21:10:19.170,COM9,, 0.038, -0.130, -0.931, 0.366, -1.587, 1.282, 1.533, 0.401, -1.758, -373.184, -9.898, 66.052, 31.46,,,,,,,,,,,,
 21:10:19.179,COM9,, -0.012, -0.137, -0.945, 0.244, -2.380, 3.113, 1.549, 0.412, -1.697, -375.536, -13.818, 71.638, 31.51,,,,,,,,,,,,
 21:10:19.190,COM9,, -0.042, -0.088, -0.977, 0.183, -1.770, 4.272, 1.555, 0.401, -1.620, -377.300, -11.858, 75.656, 31.50,,,,,,,,,,,,
 21:10:19.200,COM9,, -0.074, -0.124, -0.962, 1.404, -2.930, 4.211, 1.544, 0.363, -1.522, -377.790, -9.114, 77.322, 31.48,,,,,,,,,,,,
 21:10:19.209,COM9,, -0.058, -0.130, -0.958, 2.441, -5.310, 0.793, 1.566, 0.286, -1.434, -377.790, -10.584, 75.558, 31.50,,,,,,,,,,,,
 21:10:19.219,COM9,, -0.017, -0.146, -0.975, -1.038, -3.235, -0.671, 1.593, 0.181, -1.379, -377.790, -12.544, 68.992, 31.50,,,,,,,,,,,,
 21:10:19.229,COM9,, 0.050, -0.137, -0.977, -3.845, -0.549, -2.869, 1.593, 0.115, -1.346, -369.558, -14.210, 63.210, 31.49,,,,,,,,,,,,
 21:10:19.239,COM9,, 0.041, -0.094, -0.992, -2.136, 2.014, -3.662, 1.560, 0.110, -1.329, -368.186, -10.780, 64.778, 31.52,,,,,,,,,,,,
 21:10:19.249,COM9,, 0.055, -0.063, -0.996, 1.648, 5.066, 1.282, 1.522, 0.165, -1.302, -376.516, -7.644, 74.774, 31.49,,,,,,,,,,,,
 21:10:19.260,COM9,, 0.047, -0.097, -0.964, 5.737, 4.639, 2.197, 1.511, 0.242, -1.230, -379.260, -10.486, 80.458, 31.46,,,,,,,,,,,,
 21:10:19.268,COM9,, 0.035, -0.132, -0.921, 4.333, 3.296, 1.526, 1.555, 0.319, -1.170, -374.458, -11.760, 71.932, 31.48,,,,,,,,,,,,
 21:10:19.279,COM9,, 0.032, -0.184, -0.904, 0.549, 0.366, 0.000, 1.609, 0.368, -1.115, -374.164, -8.428, 67.032, 31.47,,,,,,,,,,,,
 21:10:19.289,COM9,, 0.032, -0.166, -0.944, -1.648, 0.183, -3.296, 1.653, 0.396, -1.082, -371.126, -6.370, 66.150, 31.46,,,,,,,,,,,,
 21:10:19.299,COM9,, 0.036, -0.114, -0.985, -2.747, 3.296, -2.258, 1.659, 0.417, -1.066, -371.126, -6.664, 62.524, 31.47,,,,,,,,,,,,
 21:10:19.309,COM9,, 0.045, -0.078, -0.997, 0.122, 2.014, -1.221, 1.626, 0.467, -1.033, -371.714, -6.174, 63.798, 31.49,,,,,,,,,,,,
 21:10:19.319,COM9,, 0.020, -0.078, -0.989, 3.296, 0.916, 0.671, 1.599, 0.500, -0.978, -372.988, -4.802, 67.816, 31.46,,,,,,,,,,,,
 21:10:19.329,COM9,, -0.002, -0.139, -0.962, 3.296, 0.244, 2.014, 1.609, 0.527, -0.917, -373.184, -5.488, 76.440, 31.44,,,,,,,,,,,,
 21:10:19.339,COM9,, -0.051, -0.168, -0.962, 2.991, 1.038, -1.038, 1.659, 0.533, -0.857, -372.008, -9.898, 83.104, 31.46,,,,,,,,,,,,
 21:10:19.349,COM9,, -0.005, -0.127, -0.955, -0.793, 1.831, 0.305, 1.708, 0.527, -0.835, -373.968, -11.956, 80.948, 31.46,,,,,,,,,,,,
 21:10:19.359,COM9,, 0.022, -0.122, -0.930, -1.221, -2.747, 0.427, 1.703, 0.500, -0.786, -374.850, -10.388, 76.048, 31.46,,,,,,,,,,,,
 21:10:19.369,COM9,, 0.005, -0.086, -0.969, 1.587, -2.502, -0.732, 1.692, 0.467, -0.742, -371.714, -6.468, 75.264, 31.48,,,,,,,,,,,,
 21:10:19.378,COM9,, 0.014, -0.081, -0.992, 0.427, -2.502, 0.977, 1.681, 0.445, -0.692, -374.948, -5.390, 78.498, 31.47,,,,,,,,,,,,
 21:10:19.389,COM9,, 0.050, -0.109, -0.949, -0.793, -7.202, 3.967, 1.653, 0.406, -0.632, -376.026, -12.054, 81.634, 31.47,,,,,,,,,,,,
 21:10:19.399,COM9,, 0.041, -0.149, -0.914, 0.366, -8.118, 4.883, 1.648, 0.341, -0.566, -368.578, -14.602, 81.242, 31.50,,,,,,,,,,,,
 21:10:19.409,COM9,, -0.002, -0.146, -0.962, 0.000, -4.089, 2.869, 1.675, 0.297, -0.500, -369.950, -12.642, 83.594, 31.50,,,,,,,,,,,,
 21:10:19.419,COM9,, -0.016, -0.140, -0.994, -1.526, -1.770, 1.404, 1.686, 0.275, -0.456, -373.282, -19.698, 75.754, 31.50,,,,,,,,,,,,
 21:10:19.429,COM9,, 0.006, -0.110, -0.975, -2.869, -4.211, 2.258, 1.675, 0.242, -0.428, -367.304, -27.244, 59.192, 31.50,,,,,,,,,,,,
 21:10:19.439,COM9,, -0.046, -0.115, -0.975, -0.366, -3.113, 0.061, 1.642, 0.187, -0.401, -359.758, -32.144, 43.512, 31.48,,,,,,,,,,,,
 21:10:19.449,COM9,, -0.020, -0.087, -0.996, 3.418, 3.174, -1.221, 1.637, 0.154, -0.401, -357.994, -29.890, 37.926, 31.46,,,,,,,,,,,,
 21:10:19.458,COM9,, 0.063, -0.107, -0.966, 3.845, 2.930, -1.282, 1.648, 0.154, -0.396, -361.032, -26.558, 46.942, 31.51,,,,,,,,,,,,
 21:10:19.469,COM9,, 0.048, -0.129, -0.927, 2.380, 4.089, -3.662, 1.675, 0.176, -0.406, -362.404, -28.714, 52.234, 31.47,,,,,,,,,,,,
 21:10:19.479,COM9,, 0.045, -0.138, -0.942, 1.343, 7.385, -6.470, 1.708, 0.258, -0.445, -359.758, -31.066, 45.178, 31.50,,,,,,,,,,,,
 21:10:19.488,COM9,, 0.051, -0.146, -0.955, 0.000, 3.601, -3.967, 1.730, 0.352, -0.505, -360.934, -30.968, 39.494, 31.47,,,,,,,,,,,,
 21:10:19.499,COM9,, 0.027, -0.141, -0.958, -2.014, 0.244, -1.770, 1.741, 0.406, -0.538, -358.386, -30.968, 42.630, 31.50,,,,,,,,,,,,
 21:10:19.509,COM9,, 0.000, -0.135, -0.969, -3.906, 0.183, -0.427, 1.730, 0.428, -0.555, -356.720, -30.576, 47.628, 31.46,,,,,,,,,,,,
 21:10:19.518,COM9,, 0.000, -0.116, -0.988, -0.183, 0.977, 1.526, 1.703, 0.439, -0.549, -361.424, -30.870, 52.528, 31.45,,,,,,,,,,,,
 21:10:19.529,COM9,, -0.034, -0.124, -0.997, 2.686, 2.502, 0.610, 1.703, 0.439, -0.533, -365.148, -29.106, 53.802, 31.46,,,,,,,,,,,,
 21:10:19.539,COM9,, -0.010, -0.134, -0.980, 1.404, 1.465, 0.488, 1.725, 0.450, -0.516, -361.816, -25.382, 56.350, 31.47,,,,,,,,,,,,
 21:10:19.548,COM9,, 0.033, -0.149, -0.957, 0.610, -0.366, 0.732, 1.747, 0.428, -0.494, -360.346, -28.126, 53.606, 31.46,,,,,,,,,,,,
 21:10:19.559,COM9,, 0.038, -0.093, -0.971, -0.061, -0.244, 0.244, 1.763, 0.412, -0.483, -358.778, -31.458, 42.728, 31.46,,,,,,,,,,,,
 21:10:19.569,COM9,, 0.031, -0.079, -0.981, 0.977, -1.648, 1.099, 1.741, 0.423, -0.478, -354.858, -31.556, 36.554, 31.46,,,,,,,,,,,,
 21:10:19.578,COM9,, 0.037, -0.079, -0.970, 1.587, -9.399, -3.357, 1.719, 0.406, -0.472, -353.388, -30.380, 37.240, 31.51,,,,,,,,,,,,
 21:10:19.588,COM9,, -0.005, -0.135, -0.938, 0.061, -7.629, -1.831, 1.708, 0.330, -0.494, -358.680, -27.636, 44.002, 31.50,,,,,,,,,,,,
 21:10:19.597,COM9,, 0.021, -0.150, -0.926, 1.892, -3.723, 2.808, 1.725, 0.275, -0.500, -363.384, -28.812, 49.000, 31.46,,,,,,,,,,,,
 21:10:19.608,COM9,, 0.010, -0.115, -0.959, -1.648, -5.615, 1.709, 1.758, 0.220, -0.467, -361.130, -28.322, 46.550, 31.46,,,,,,,,,,,,
 21:10:19.618,COM9,, -0.005, -0.142, -0.955, -4.578, -3.357, 2.075, 1.730, 0.176, -0.439, -358.288, -24.892, 45.080, 31.48,,,,,,,,,,,,
 21:10:19.628,COM9,, -0.025, -0.123, -0.968, -5.554, -1.831, 2.502, 1.697, 0.143, -0.406, -360.640, -25.382, 44.688, 31.50,,,,,,,,,,,,
 21:10:19.639,COM9,, -0.014, -0.078, -0.997, -6.592, 0.916, 4.211, 1.631, 0.121, -0.363, -362.894, -25.382, 38.906, 31.45,,,,,,,,,,,,
 21:10:19.648,COM9,, 0.011, -0.100, -1.002, 0.000, 3.845, 5.920, 1.549, 0.110, -0.297, -357.210, -24.598, 33.810, 31.46,,,,,,,,,,,,
 21:10:19.658,COM9,, 0.022, -0.102, -0.979, 6.470, 2.136, 2.808, 1.549, 0.132, -0.225, -356.916, -21.560, 34.986, 31.55,,,,,,,,,,,,
 21:10:19.668,COM9,, -0.005, -0.159, -0.932, 3.296, 7.141, -2.991, 1.599, 0.170, -0.187, -362.796, -20.874, 44.688, 31.48,,,,,,,,,,,,
 21:10:19.678,COM9,, 0.011, -0.225, -0.929, 1.465, 10.559, -6.287, 1.670, 0.253, -0.209, -365.148, -26.264, 51.744, 31.46,,,,,,,,,,,,
 21:10:19.688,COM9,, 0.035, -0.159, -0.975, -0.793, 5.249, -5.188, 1.741, 0.341, -0.269, -363.776, -29.008, 46.354, 31.49,,,,,,,,,,,,
 21:10:19.698,COM9,, 0.078, -0.083, -0.968, -5.249, 0.671, -2.930, 1.741, 0.385, -0.308, -366.128, -26.264, 43.610, 31.51,,,,,,,,,,,,
 21:10:19.707,COM9,, 0.064, -0.104, -0.929, -2.075, -0.916, 0.916, 1.670, 0.412, -0.319, -363.972, -25.872, 43.316, 31.46,,,,,,,,,,,,
 21:10:19.718,COM9,, -0.005, -0.102, -0.945, 1.648, 0.244, 0.549, 1.642, 0.450, -0.302, -359.562, -28.812, 40.082, 31.50,,,,,,,,,,,,
 21:10:19.728,COM9,, -0.038, -0.110, -0.969, -3.174, -1.282, -0.610, 1.637, 0.472, -0.297, -353.290, -29.890, 41.748, 31.49,,,,,,,,,,,,
 21:10:19.738,COM9,, 0.007, -0.141, -0.930, -5.920, -6.714, 3.784, 1.599, 0.434, -0.286, -354.662, -27.244, 47.236, 31.49,,,,,,,,,,,,
 21:10:19.748,COM9,, -0.012, -0.106, -0.928, -5.737, -8.606, 2.930, 1.555, 0.330, -0.242, -359.954, -25.872, 59.878, 31.45,,,,,,,,,,,,
 21:10:19.758,COM9,, -0.030, -0.065, -0.981, -7.446, -6.409, 2.014, 1.478, 0.242, -0.214, -361.718, -28.714, 64.582, 31.53,,,,,,,,,,,,
 21:10:19.768,COM9,, 0.013, -0.089, -0.998, -4.639, -12.268, 4.089, 1.373, 0.148, -0.181, -361.816, -31.360, 56.448, 31.53,,,,,,,,,,,,
 21:10:19.778,COM9,, 0.034, -0.086, -0.971, -3.906, -19.958, 3.174, 1.307, -0.005, -0.143, -360.346, -31.556, 48.412, 31.49,,,,,,,,,,,,
 21:10:19.788,COM9,, 0.013, -0.165, -0.946, -3.845, -15.259, 2.441, 1.263, -0.187, -0.121, -353.780, -29.596, 45.178, 31.48,,,,,,,,,,,,
 21:10:19.798,COM9,, 0.021, -0.172, -0.953, -3.357, -10.559, 1.831, 1.263, -0.313, -0.099, -357.308, -25.186, 47.040, 31.48,,,,,,,,,,,,
 21:10:19.808,COM9,, -0.012, -0.126, -0.978, -6.470, -6.531, 3.601, 1.252, -0.401, -0.077, -362.698, -27.146, 49.098, 31.46,,,,,,,,,,,,
 21:10:19.817,COM9,, 0.005, -0.072, -0.951, -8.728, -9.644, 3.113, 1.187, -0.461, -0.038, -359.072, -27.048, 44.590, 31.46,,,,,,,,,,,,
 21:10:19.828,COM9,, -0.039, -0.062, -0.934, -6.409, -12.817, 2.197, 1.071, -0.571, 0.000, -360.346, -24.304, 43.120, 31.48,,,,,,,,,,,,
 21:10:19.838,COM9,, -0.033, -0.050, -0.924, -5.005, -11.658, 3.601, 0.978, -0.698, 0.038, -362.600, -26.754, 45.472, 31.53,,,,,,,,,,,,
 21:10:19.848,COM9,, -0.033, -0.088, -0.896, -7.874, -16.418, 6.775, 0.884, -0.846, 0.088, -361.816, -28.910, 41.454, 31.47,,,,,,,,,,,,
 21:10:19.858,COM9,, -0.065, -0.102, -0.896, -13.855, -17.944, 7.996, 0.786, -1.033, 0.165, -360.346, -27.244, 38.024, 31.52,,,,,,,,,,,,
 21:10:19.868,COM9,, -0.077, -0.152, -0.940, -16.357, -12.573, 4.578, 0.648, -1.225, 0.247, -362.698, -22.344, 35.868, 31.50,,,,,,,,,,,,
 21:10:19.877,COM9,, -0.067, -0.159, -1.031, -11.353, -6.592, -0.488, 0.533, -1.373, 0.302, -363.482, -19.208, 41.552, 31.50,,,,,,,,,,,,
 21:10:19.888,COM9,, 0.018, -0.125, -1.104, -4.822, -5.371, -3.540, 0.461, -1.467, 0.313, -360.738, -22.540, 44.590, 31.50,,,,,,,,,,,,
 21:10:19.897,COM9,, 0.083, -0.132, -1.089, -3.967, -6.836, -3.967, 0.423, -1.544, 0.286, -354.172, -26.166, 39.396, 31.50,,,,,,,,,,,,
 21:10:19.907,COM9,, 0.092, -0.130, -1.021, -2.075, -3.906, -3.662, 0.396, -1.571, 0.247, -354.760, -24.010, 37.828, 31.47,,,,,,,,,,,,
 21:10:19.917,COM9,, 0.052, -0.103, -0.978, -0.916, 1.587, -2.319, 0.390, -1.527, 0.220, -355.348, -22.932, 39.298, 31.49,,,,,,,,,,,,
 21:10:19.926,COM9,, -0.007, -0.099, -0.947, -0.305, 3.479, -0.427, 0.385, -1.434, 0.209, -357.210, -23.520, 36.652, 31.47,,,,,,,,,,,,
 21:10:19.937,COM9,, -0.053, -0.096, -0.925, 0.916, 1.465, 0.122, 0.385, -1.357, 0.214, -361.130, -24.794, 34.104, 31.49,,,,,,,,,,,,
 21:10:19.947,COM9,, -0.059, -0.078, -0.946, -0.183, -0.732, 0.122, 0.390, -1.340, 0.231, -362.012, -22.638, 34.790, 31.48,,,,,,,,,,,,
